ur_syll,sr_syll,ur_string,sr_string
hɛʒ.i,hɔʒ.i,hɛʒi,hɔʒi
hɛʒ.e,hɔʒ.e,hɛʒe,hɔʒe
hɛʒ.u,hɔʒ.u,hɛʒu,hɔʒu
hɛʒ.o,hɔʒ.o,hɛʒo,hɔʒo
hɛθ.i,hɔθ.i,hɛθi,hɔθi
hɛθ.e,hɔθ.e,hɛθe,hɔθe
hɛθ.u,hɔθ.u,hɛθu,hɔθu
hɛθ.o,hɔθ.o,hɛθo,hɔθo
hɛð.i,hɔð.i,hɛði,hɔði
hɛð.e,hɔð.e,hɛðe,hɔðe
hɛð.u,hɔð.u,hɛðu,hɔðu
hɛð.o,hɔð.o,hɛðo,hɔðo
mʊm.i,mɪm.i,mʊmi,mɪmi
mʊm.e,mɪm.e,mʊme,mɪme
mʊm.u,mɪm.u,mʊmu,mɪmu
mʊm.o,mɪm.o,mʊmo,mɪmo
mʊn.i,mɪn.i,mʊni,mɪni
mʊn.e,mɪn.e,mʊne,mɪne
mʊn.u,mɪn.u,mʊnu,mɪnu
mʊn.o,mɪn.o,mʊno,mɪno
mʊŋ.i,mɪŋ.i,mʊŋi,mɪŋi
mʊŋ.e,mɪŋ.e,mʊŋe,mɪŋe
mʊŋ.u,mɪŋ.u,mʊŋu,mɪŋu
mʊŋ.o,mɪŋ.o,mʊŋo,mɪŋo
mʊp.i,mɪp.i,mʊpi,mɪpi
mʊp.e,mɪp.e,mʊpe,mɪpe
mʊp.u,mɪp.u,mʊpu,mɪpu
mʊp.o,mɪp.o,mʊpo,mɪpo
mʊt.i,mɪt.i,mʊti,mɪti
mʊt.e,mɪt.e,mʊte,mɪte
mʊt.u,mɪt.u,mʊtu,mɪtu
mʊt.o,mɪt.o,mʊto,mɪto
mʊk.i,mɪk.i,mʊki,mɪki
mʊk.e,mɪk.e,mʊke,mɪke
mʊk.u,mɪk.u,mʊku,mɪku
mʊk.o,mɪk.o,mʊko,mɪko
mʊb.i,mɪb.i,mʊbi,mɪbi
mʊb.e,mɪb.e,mʊbe,mɪbe
mʊb.u,mɪb.u,mʊbu,mɪbu
mʊb.o,mɪb.o,mʊbo,mɪbo
mʊd.i,mɪd.i,mʊdi,mɪdi
mʊd.e,mɪd.e,mʊde,mɪde
mʊd.u,mɪd.u,mʊdu,mɪdu
mʊd.o,mɪd.o,mʊdo,mɪdo
mʊg.i,mɪg.i,mʊgi,mɪgi
mʊg.e,mɪg.e,mʊge,mɪge
mʊg.u,mɪg.u,mʊgu,mɪgu
mʊg.o,mɪg.o,mʊgo,mɪgo
mʊf.i,mɪf.i,mʊfi,mɪfi
mʊf.e,mɪf.e,mʊfe,mɪfe
mʊf.u,mɪf.u,mʊfu,mɪfu
mʊf.o,mɪf.o,mʊfo,mɪfo
mʊs.i,mɪs.i,mʊsi,mɪsi
mʊs.e,mɪs.e,mʊse,mɪse
mʊs.u,mɪs.u,mʊsu,mɪsu
mʊs.o,mɪs.o,mʊso,mɪso
mʊv.i,mɪv.i,mʊvi,mɪvi
mʊv.e,mɪv.e,mʊve,mɪve
mʊv.u,mɪv.u,mʊvu,mɪvu
mʊv.o,mɪv.o,mʊvo,mɪvo
mʊz.i,mɪz.i,mʊzi,mɪzi
mʊz.e,mɪz.e,mʊze,mɪze
mʊz.u,mɪz.u,mʊzu,mɪzu
mʊz.o,mɪz.o,mʊzo,mɪzo
mʊʃ.i,mɪʃ.i,mʊʃi,mɪʃi
mʊʃ.e,mɪʃ.e,mʊʃe,mɪʃe
mʊʃ.u,mɪʃ.u,mʊʃu,mɪʃu
mʊʃ.o,mɪʃ.o,mʊʃo,mɪʃo
mʊʒ.i,mɪʒ.i,mʊʒi,mɪʒi
mʊʒ.e,mɪʒ.e,mʊʒe,mɪʒe
mʊʒ.u,mɪʒ.u,mʊʒu,mɪʒu
mʊʒ.o,mɪʒ.o,mʊʒo,mɪʒo
mʊθ.i,mɪθ.i,mʊθi,mɪθi
mʊθ.e,mɪθ.e,mʊθe,mɪθe
mʊθ.u,mɪθ.u,mʊθu,mɪθu
mʊθ.o,mɪθ.o,mʊθo,mɪθo
mʊð.i,mɪð.i,mʊði,mɪði
mʊð.e,mɪð.e,mʊðe,mɪðe
mʊð.u,mɪð.u,mʊðu,mɪðu
mʊð.o,mɪð.o,mʊðo,mɪðo
nʊm.i,nɪm.i,nʊmi,nɪmi
nʊm.e,nɪm.e,nʊme,nɪme
nʊm.u,nɪm.u,nʊmu,nɪmu
nʊm.o,nɪm.o,nʊmo,nɪmo
nʊn.i,nɪn.i,nʊni,nɪni
nʊn.e,nɪn.e,nʊne,nɪne
nʊn.u,nɪn.u,nʊnu,nɪnu
nʊn.o,nɪn.o,nʊno,nɪno
nʊŋ.i,nɪŋ.i,nʊŋi,nɪŋi
nʊŋ.e,nɪŋ.e,nʊŋe,nɪŋe
nʊŋ.u,nɪŋ.u,nʊŋu,nɪŋu
nʊŋ.o,nɪŋ.o,nʊŋo,nɪŋo
nʊp.i,nɪp.i,nʊpi,nɪpi
nʊp.e,nɪp.e,nʊpe,nɪpe
nʊp.u,nɪp.u,nʊpu,nɪpu
nʊp.o,nɪp.o,nʊpo,nɪpo
nʊt.i,nɪt.i,nʊti,nɪti
nʊt.e,nɪt.e,nʊte,nɪte
nʊt.u,nɪt.u,nʊtu,nɪtu
nʊt.o,nɪt.o,nʊto,nɪto
nʊk.i,nɪk.i,nʊki,nɪki
nʊk.e,nɪk.e,nʊke,nɪke
nʊk.u,nɪk.u,nʊku,nɪku
nʊk.o,nɪk.o,nʊko,nɪko
nʊb.i,nɪb.i,nʊbi,nɪbi
nʊb.e,nɪb.e,nʊbe,nɪbe
nʊb.u,nɪb.u,nʊbu,nɪbu
nʊb.o,nɪb.o,nʊbo,nɪbo
nʊd.i,nɪd.i,nʊdi,nɪdi
nʊd.e,nɪd.e,nʊde,nɪde
nʊd.u,nɪd.u,nʊdu,nɪdu
nʊd.o,nɪd.o,nʊdo,nɪdo
nʊg.i,nɪg.i,nʊgi,nɪgi
nʊg.e,nɪg.e,nʊge,nɪge
nʊg.u,nɪg.u,nʊgu,nɪgu
nʊg.o,nɪg.o,nʊgo,nɪgo
nʊf.i,nɪf.i,nʊfi,nɪfi
nʊf.e,nɪf.e,nʊfe,nɪfe
nʊf.u,nɪf.u,nʊfu,nɪfu
nʊf.o,nɪf.o,nʊfo,nɪfo
nʊs.i,nɪs.i,nʊsi,nɪsi
nʊs.e,nɪs.e,nʊse,nɪse
nʊs.u,nɪs.u,nʊsu,nɪsu
nʊs.o,nɪs.o,nʊso,nɪso
nʊv.i,nɪv.i,nʊvi,nɪvi
nʊv.e,nɪv.e,nʊve,nɪve
nʊv.u,nɪv.u,nʊvu,nɪvu
nʊv.o,nɪv.o,nʊvo,nɪvo
nʊz.i,nɪz.i,nʊzi,nɪzi
nʊz.e,nɪz.e,nʊze,nɪze
nʊz.u,nɪz.u,nʊzu,nɪzu
nʊz.o,nɪz.o,nʊzo,nɪzo
nʊʃ.i,nɪʃ.i,nʊʃi,nɪʃi
nʊʃ.e,nɪʃ.e,nʊʃe,nɪʃe
nʊʃ.u,nɪʃ.u,nʊʃu,nɪʃu
nʊʃ.o,nɪʃ.o,nʊʃo,nɪʃo
nʊʒ.i,nɪʒ.i,nʊʒi,nɪʒi
nʊʒ.e,nɪʒ.e,nʊʒe,nɪʒe
nʊʒ.u,nɪʒ.u,nʊʒu,nɪʒu
nʊʒ.o,nɪʒ.o,nʊʒo,nɪʒo
nʊθ.i,nɪθ.i,nʊθi,nɪθi
nʊθ.e,nɪθ.e,nʊθe,nɪθe
nʊθ.u,nɪθ.u,nʊθu,nɪθu
nʊθ.o,nɪθ.o,nʊθo,nɪθo
nʊð.i,nɪð.i,nʊði,nɪði
nʊð.e,nɪð.e,nʊðe,nɪðe
nʊð.u,nɪð.u,nʊðu,nɪðu
nʊð.o,nɪð.o,nʊðo,nɪðo
pʊm.i,pɪm.i,pʊmi,pɪmi
pʊm.e,pɪm.e,pʊme,pɪme
pʊm.u,pɪm.u,pʊmu,pɪmu
pʊm.o,pɪm.o,pʊmo,pɪmo
pʊn.i,pɪn.i,pʊni,pɪni
pʊn.e,pɪn.e,pʊne,pɪne
pʊn.u,pɪn.u,pʊnu,pɪnu
pʊn.o,pɪn.o,pʊno,pɪno
pʊŋ.i,pɪŋ.i,pʊŋi,pɪŋi
pʊŋ.e,pɪŋ.e,pʊŋe,pɪŋe
pʊŋ.u,pɪŋ.u,pʊŋu,pɪŋu
pʊŋ.o,pɪŋ.o,pʊŋo,pɪŋo
pʊp.i,pɪp.i,pʊpi,pɪpi
pʊp.e,pɪp.e,pʊpe,pɪpe
pʊp.u,pɪp.u,pʊpu,pɪpu
pʊp.o,pɪp.o,pʊpo,pɪpo
pʊt.i,pɪt.i,pʊti,pɪti
pʊt.e,pɪt.e,pʊte,pɪte
pʊt.u,pɪt.u,pʊtu,pɪtu
pʊt.o,pɪt.o,pʊto,pɪto
pʊk.i,pɪk.i,pʊki,pɪki
pʊk.e,pɪk.e,pʊke,pɪke
pʊk.u,pɪk.u,pʊku,pɪku
pʊk.o,pɪk.o,pʊko,pɪko
pʊb.i,pɪb.i,pʊbi,pɪbi
pʊb.e,pɪb.e,pʊbe,pɪbe
pʊb.u,pɪb.u,pʊbu,pɪbu
pʊb.o,pɪb.o,pʊbo,pɪbo
pʊd.i,pɪd.i,pʊdi,pɪdi
pʊd.e,pɪd.e,pʊde,pɪde
pʊd.u,pɪd.u,pʊdu,pɪdu
pʊd.o,pɪd.o,pʊdo,pɪdo
pʊg.i,pɪg.i,pʊgi,pɪgi
pʊg.e,pɪg.e,pʊge,pɪge
pʊg.u,pɪg.u,pʊgu,pɪgu
pʊg.o,pɪg.o,pʊgo,pɪgo
pʊf.i,pɪf.i,pʊfi,pɪfi
pʊf.e,pɪf.e,pʊfe,pɪfe
pʊf.u,pɪf.u,pʊfu,pɪfu
pʊf.o,pɪf.o,pʊfo,pɪfo
pʊs.i,pɪs.i,pʊsi,pɪsi
pʊs.e,pɪs.e,pʊse,pɪse
pʊs.u,pɪs.u,pʊsu,pɪsu
pʊs.o,pɪs.o,pʊso,pɪso
pʊv.i,pɪv.i,pʊvi,pɪvi
pʊv.e,pɪv.e,pʊve,pɪve
pʊv.u,pɪv.u,pʊvu,pɪvu
pʊv.o,pɪv.o,pʊvo,pɪvo
pʊz.i,pɪz.i,pʊzi,pɪzi
pʊz.e,pɪz.e,pʊze,pɪze
pʊz.u,pɪz.u,pʊzu,pɪzu
pʊz.o,pɪz.o,pʊzo,pɪzo
pʊʃ.i,pɪʃ.i,pʊʃi,pɪʃi
pʊʃ.e,pɪʃ.e,pʊʃe,pɪʃe
pʊʃ.u,pɪʃ.u,pʊʃu,pɪʃu
pʊʃ.o,pɪʃ.o,pʊʃo,pɪʃo
pʊʒ.i,pɪʒ.i,pʊʒi,pɪʒi
pʊʒ.e,pɪʒ.e,pʊʒe,pɪʒe
pʊʒ.u,pɪʒ.u,pʊʒu,pɪʒu
pʊʒ.o,pɪʒ.o,pʊʒo,pɪʒo
pʊθ.i,pɪθ.i,pʊθi,pɪθi
pʊθ.e,pɪθ.e,pʊθe,pɪθe
pʊθ.u,pɪθ.u,pʊθu,pɪθu
pʊθ.o,pɪθ.o,pʊθo,pɪθo
pʊð.i,pɪð.i,pʊði,pɪði
pʊð.e,pɪð.e,pʊðe,pɪðe
pʊð.u,pɪð.u,pʊðu,pɪðu
pʊð.o,pɪð.o,pʊðo,pɪðo
tʊm.i,tɪm.i,tʊmi,tɪmi
tʊm.e,tɪm.e,tʊme,tɪme
tʊm.u,tɪm.u,tʊmu,tɪmu
tʊm.o,tɪm.o,tʊmo,tɪmo
tʊn.i,tɪn.i,tʊni,tɪni
tʊn.e,tɪn.e,tʊne,tɪne
tʊn.u,tɪn.u,tʊnu,tɪnu
tʊn.o,tɪn.o,tʊno,tɪno
tʊŋ.i,tɪŋ.i,tʊŋi,tɪŋi
tʊŋ.e,tɪŋ.e,tʊŋe,tɪŋe
tʊŋ.u,tɪŋ.u,tʊŋu,tɪŋu
tʊŋ.o,tɪŋ.o,tʊŋo,tɪŋo
tʊp.i,tɪp.i,tʊpi,tɪpi
tʊp.e,tɪp.e,tʊpe,tɪpe
tʊp.u,tɪp.u,tʊpu,tɪpu
tʊp.o,tɪp.o,tʊpo,tɪpo
tʊt.i,tɪt.i,tʊti,tɪti
tʊt.e,tɪt.e,tʊte,tɪte
tʊt.u,tɪt.u,tʊtu,tɪtu
tʊt.o,tɪt.o,tʊto,tɪto
tʊk.i,tɪk.i,tʊki,tɪki
tʊk.e,tɪk.e,tʊke,tɪke
tʊk.u,tɪk.u,tʊku,tɪku
tʊk.o,tɪk.o,tʊko,tɪko
tʊb.i,tɪb.i,tʊbi,tɪbi
tʊb.e,tɪb.e,tʊbe,tɪbe
tʊb.u,tɪb.u,tʊbu,tɪbu
tʊb.o,tɪb.o,tʊbo,tɪbo
tʊd.i,tɪd.i,tʊdi,tɪdi
tʊd.e,tɪd.e,tʊde,tɪde
tʊd.u,tɪd.u,tʊdu,tɪdu
tʊd.o,tɪd.o,tʊdo,tɪdo
tʊg.i,tɪg.i,tʊgi,tɪgi
tʊg.e,tɪg.e,tʊge,tɪge
tʊg.u,tɪg.u,tʊgu,tɪgu
tʊg.o,tɪg.o,tʊgo,tɪgo
tʊf.i,tɪf.i,tʊfi,tɪfi
tʊf.e,tɪf.e,tʊfe,tɪfe
tʊf.u,tɪf.u,tʊfu,tɪfu
tʊf.o,tɪf.o,tʊfo,tɪfo
tʊs.i,tɪs.i,tʊsi,tɪsi
tʊs.e,tɪs.e,tʊse,tɪse
tʊs.u,tɪs.u,tʊsu,tɪsu
tʊs.o,tɪs.o,tʊso,tɪso
tʊv.i,tɪv.i,tʊvi,tɪvi
tʊv.e,tɪv.e,tʊve,tɪve
tʊv.u,tɪv.u,tʊvu,tɪvu
tʊv.o,tɪv.o,tʊvo,tɪvo
tʊz.i,tɪz.i,tʊzi,tɪzi
tʊz.e,tɪz.e,tʊze,tɪze
tʊz.u,tɪz.u,tʊzu,tɪzu
tʊz.o,tɪz.o,tʊzo,tɪzo
tʊʃ.i,tɪʃ.i,tʊʃi,tɪʃi
tʊʃ.e,tɪʃ.e,tʊʃe,tɪʃe
tʊʃ.u,tɪʃ.u,tʊʃu,tɪʃu
tʊʃ.o,tɪʃ.o,tʊʃo,tɪʃo
tʊʒ.i,tɪʒ.i,tʊʒi,tɪʒi
tʊʒ.e,tɪʒ.e,tʊʒe,tɪʒe
tʊʒ.u,tɪʒ.u,tʊʒu,tɪʒu
tʊʒ.o,tɪʒ.o,tʊʒo,tɪʒo
tʊθ.i,tɪθ.i,tʊθi,tɪθi
tʊθ.e,tɪθ.e,tʊθe,tɪθe
tʊθ.u,tɪθ.u,tʊθu,tɪθu
tʊθ.o,tɪθ.o,tʊθo,tɪθo
tʊð.i,tɪð.i,tʊði,tɪði
tʊð.e,tɪð.e,tʊðe,tɪðe
tʊð.u,tɪð.u,tʊðu,tɪðu
tʊð.o,tɪð.o,tʊðo,tɪðo
kʊm.i,kɪm.i,kʊmi,kɪmi
kʊm.e,kɪm.e,kʊme,kɪme
kʊm.u,kɪm.u,kʊmu,kɪmu
kʊm.o,kɪm.o,kʊmo,kɪmo
kʊn.i,kɪn.i,kʊni,kɪni
kʊn.e,kɪn.e,kʊne,kɪne
kʊn.u,kɪn.u,kʊnu,kɪnu
kʊn.o,kɪn.o,kʊno,kɪno
kʊŋ.i,kɪŋ.i,kʊŋi,kɪŋi
kʊŋ.e,kɪŋ.e,kʊŋe,kɪŋe
kʊŋ.u,kɪŋ.u,kʊŋu,kɪŋu
kʊŋ.o,kɪŋ.o,kʊŋo,kɪŋo
kʊp.i,kɪp.i,kʊpi,kɪpi
kʊp.e,kɪp.e,kʊpe,kɪpe
kʊp.u,kɪp.u,kʊpu,kɪpu
kʊp.o,kɪp.o,kʊpo,kɪpo
kʊt.i,kɪt.i,kʊti,kɪti
kʊt.e,kɪt.e,kʊte,kɪte
kʊt.u,kɪt.u,kʊtu,kɪtu
kʊt.o,kɪt.o,kʊto,kɪto
kʊk.i,kɪk.i,kʊki,kɪki
kʊk.e,kɪk.e,kʊke,kɪke
kʊk.u,kɪk.u,kʊku,kɪku
kʊk.o,kɪk.o,kʊko,kɪko
kʊb.i,kɪb.i,kʊbi,kɪbi
kʊb.e,kɪb.e,kʊbe,kɪbe
kʊb.u,kɪb.u,kʊbu,kɪbu
kʊb.o,kɪb.o,kʊbo,kɪbo
kʊd.i,kɪd.i,kʊdi,kɪdi
kʊd.e,kɪd.e,kʊde,kɪde
kʊd.u,kɪd.u,kʊdu,kɪdu
kʊd.o,kɪd.o,kʊdo,kɪdo
kʊg.i,kɪg.i,kʊgi,kɪgi
kʊg.e,kɪg.e,kʊge,kɪge
kʊg.u,kɪg.u,kʊgu,kɪgu
kʊg.o,kɪg.o,kʊgo,kɪgo
kʊf.i,kɪf.i,kʊfi,kɪfi
kʊf.e,kɪf.e,kʊfe,kɪfe
kʊf.u,kɪf.u,kʊfu,kɪfu
kʊf.o,kɪf.o,kʊfo,kɪfo
kʊs.i,kɪs.i,kʊsi,kɪsi
kʊs.e,kɪs.e,kʊse,kɪse
kʊs.u,kɪs.u,kʊsu,kɪsu
kʊs.o,kɪs.o,kʊso,kɪso
kʊv.i,kɪv.i,kʊvi,kɪvi
kʊv.e,kɪv.e,kʊve,kɪve
kʊv.u,kɪv.u,kʊvu,kɪvu
kʊv.o,kɪv.o,kʊvo,kɪvo
kʊz.i,kɪz.i,kʊzi,kɪzi
kʊz.e,kɪz.e,kʊze,kɪze
kʊz.u,kɪz.u,kʊzu,kɪzu
kʊz.o,kɪz.o,kʊzo,kɪzo
kʊʃ.i,kɪʃ.i,kʊʃi,kɪʃi
kʊʃ.e,kɪʃ.e,kʊʃe,kɪʃe
kʊʃ.u,kɪʃ.u,kʊʃu,kɪʃu
kʊʃ.o,kɪʃ.o,kʊʃo,kɪʃo
kʊʒ.i,kɪʒ.i,kʊʒi,kɪʒi
kʊʒ.e,kɪʒ.e,kʊʒe,kɪʒe
kʊʒ.u,kɪʒ.u,kʊʒu,kɪʒu
kʊʒ.o,kɪʒ.o,kʊʒo,kɪʒo
kʊθ.i,kɪθ.i,kʊθi,kɪθi
kʊθ.e,kɪθ.e,kʊθe,kɪθe
kʊθ.u,kɪθ.u,kʊθu,kɪθu
kʊθ.o,kɪθ.o,kʊθo,kɪθo
kʊð.i,kɪð.i,kʊði,kɪði
kʊð.e,kɪð.e,kʊðe,kɪðe
kʊð.u,kɪð.u,kʊðu,kɪðu
kʊð.o,kɪð.o,kʊðo,kɪðo
bʊm.i,bɪm.i,bʊmi,bɪmi
bʊm.e,bɪm.e,bʊme,bɪme
bʊm.u,bɪm.u,bʊmu,bɪmu
bʊm.o,bɪm.o,bʊmo,bɪmo
bʊn.i,bɪn.i,bʊni,bɪni
bʊn.e,bɪn.e,bʊne,bɪne
bʊn.u,bɪn.u,bʊnu,bɪnu
bʊn.o,bɪn.o,bʊno,bɪno
bʊŋ.i,bɪŋ.i,bʊŋi,bɪŋi
bʊŋ.e,bɪŋ.e,bʊŋe,bɪŋe
bʊŋ.u,bɪŋ.u,bʊŋu,bɪŋu
bʊŋ.o,bɪŋ.o,bʊŋo,bɪŋo
bʊp.i,bɪp.i,bʊpi,bɪpi
bʊp.e,bɪp.e,bʊpe,bɪpe
bʊp.u,bɪp.u,bʊpu,bɪpu
bʊp.o,bɪp.o,bʊpo,bɪpo
bʊt.i,bɪt.i,bʊti,bɪti
bʊt.e,bɪt.e,bʊte,bɪte
bʊt.u,bɪt.u,bʊtu,bɪtu
bʊt.o,bɪt.o,bʊto,bɪto
bʊk.i,bɪk.i,bʊki,bɪki
bʊk.e,bɪk.e,bʊke,bɪke
bʊk.u,bɪk.u,bʊku,bɪku
bʊk.o,bɪk.o,bʊko,bɪko
bʊb.i,bɪb.i,bʊbi,bɪbi
bʊb.e,bɪb.e,bʊbe,bɪbe
bʊb.u,bɪb.u,bʊbu,bɪbu
bʊb.o,bɪb.o,bʊbo,bɪbo
bʊd.i,bɪd.i,bʊdi,bɪdi
bʊd.e,bɪd.e,bʊde,bɪde
bʊd.u,bɪd.u,bʊdu,bɪdu
bʊd.o,bɪd.o,bʊdo,bɪdo
bʊg.i,bɪg.i,bʊgi,bɪgi
bʊg.e,bɪg.e,bʊge,bɪge
bʊg.u,bɪg.u,bʊgu,bɪgu
bʊg.o,bɪg.o,bʊgo,bɪgo
bʊf.i,bɪf.i,bʊfi,bɪfi
bʊf.e,bɪf.e,bʊfe,bɪfe
bʊf.u,bɪf.u,bʊfu,bɪfu
bʊf.o,bɪf.o,bʊfo,bɪfo
bʊs.i,bɪs.i,bʊsi,bɪsi
bʊs.e,bɪs.e,bʊse,bɪse
bʊs.u,bɪs.u,bʊsu,bɪsu
bʊs.o,bɪs.o,bʊso,bɪso
bʊv.i,bɪv.i,bʊvi,bɪvi
bʊv.e,bɪv.e,bʊve,bɪve
bʊv.u,bɪv.u,bʊvu,bɪvu
bʊv.o,bɪv.o,bʊvo,bɪvo
bʊz.i,bɪz.i,bʊzi,bɪzi
bʊz.e,bɪz.e,bʊze,bɪze
bʊz.u,bɪz.u,bʊzu,bɪzu
bʊz.o,bɪz.o,bʊzo,bɪzo
bʊʃ.i,bɪʃ.i,bʊʃi,bɪʃi
bʊʃ.e,bɪʃ.e,bʊʃe,bɪʃe
bʊʃ.u,bɪʃ.u,bʊʃu,bɪʃu
bʊʃ.o,bɪʃ.o,bʊʃo,bɪʃo
bʊʒ.i,bɪʒ.i,bʊʒi,bɪʒi
bʊʒ.e,bɪʒ.e,bʊʒe,bɪʒe
bʊʒ.u,bɪʒ.u,bʊʒu,bɪʒu
bʊʒ.o,bɪʒ.o,bʊʒo,bɪʒo
bʊθ.i,bɪθ.i,bʊθi,bɪθi
bʊθ.e,bɪθ.e,bʊθe,bɪθe
bʊθ.u,bɪθ.u,bʊθu,bɪθu
bʊθ.o,bɪθ.o,bʊθo,bɪθo
bʊð.i,bɪð.i,bʊði,bɪði
bʊð.e,bɪð.e,bʊðe,bɪðe
bʊð.u,bɪð.u,bʊðu,bɪðu
bʊð.o,bɪð.o,bʊðo,bɪðo
dʊm.i,dɪm.i,dʊmi,dɪmi
dʊm.e,dɪm.e,dʊme,dɪme
dʊm.u,dɪm.u,dʊmu,dɪmu
dʊm.o,dɪm.o,dʊmo,dɪmo
dʊn.i,dɪn.i,dʊni,dɪni
dʊn.e,dɪn.e,dʊne,dɪne
dʊn.u,dɪn.u,dʊnu,dɪnu
dʊn.o,dɪn.o,dʊno,dɪno
dʊŋ.i,dɪŋ.i,dʊŋi,dɪŋi
dʊŋ.e,dɪŋ.e,dʊŋe,dɪŋe
dʊŋ.u,dɪŋ.u,dʊŋu,dɪŋu
dʊŋ.o,dɪŋ.o,dʊŋo,dɪŋo
dʊp.i,dɪp.i,dʊpi,dɪpi
dʊp.e,dɪp.e,dʊpe,dɪpe
dʊp.u,dɪp.u,dʊpu,dɪpu
dʊp.o,dɪp.o,dʊpo,dɪpo
dʊt.i,dɪt.i,dʊti,dɪti
dʊt.e,dɪt.e,dʊte,dɪte
dʊt.u,dɪt.u,dʊtu,dɪtu
dʊt.o,dɪt.o,dʊto,dɪto
dʊk.i,dɪk.i,dʊki,dɪki
dʊk.e,dɪk.e,dʊke,dɪke
dʊk.u,dɪk.u,dʊku,dɪku
dʊk.o,dɪk.o,dʊko,dɪko
dʊb.i,dɪb.i,dʊbi,dɪbi
dʊb.e,dɪb.e,dʊbe,dɪbe
dʊb.u,dɪb.u,dʊbu,dɪbu
dʊb.o,dɪb.o,dʊbo,dɪbo
dʊd.i,dɪd.i,dʊdi,dɪdi
dʊd.e,dɪd.e,dʊde,dɪde
dʊd.u,dɪd.u,dʊdu,dɪdu
dʊd.o,dɪd.o,dʊdo,dɪdo
dʊg.i,dɪg.i,dʊgi,dɪgi
dʊg.e,dɪg.e,dʊge,dɪge
dʊg.u,dɪg.u,dʊgu,dɪgu
dʊg.o,dɪg.o,dʊgo,dɪgo
dʊf.i,dɪf.i,dʊfi,dɪfi
dʊf.e,dɪf.e,dʊfe,dɪfe
dʊf.u,dɪf.u,dʊfu,dɪfu
dʊf.o,dɪf.o,dʊfo,dɪfo
dʊs.i,dɪs.i,dʊsi,dɪsi
dʊs.e,dɪs.e,dʊse,dɪse
dʊs.u,dɪs.u,dʊsu,dɪsu
dʊs.o,dɪs.o,dʊso,dɪso
dʊv.i,dɪv.i,dʊvi,dɪvi
dʊv.e,dɪv.e,dʊve,dɪve
dʊv.u,dɪv.u,dʊvu,dɪvu
dʊv.o,dɪv.o,dʊvo,dɪvo
dʊz.i,dɪz.i,dʊzi,dɪzi
dʊz.e,dɪz.e,dʊze,dɪze
dʊz.u,dɪz.u,dʊzu,dɪzu
dʊz.o,dɪz.o,dʊzo,dɪzo
dʊʃ.i,dɪʃ.i,dʊʃi,dɪʃi
dʊʃ.e,dɪʃ.e,dʊʃe,dɪʃe
dʊʃ.u,dɪʃ.u,dʊʃu,dɪʃu
dʊʃ.o,dɪʃ.o,dʊʃo,dɪʃo
dʊʒ.i,dɪʒ.i,dʊʒi,dɪʒi
dʊʒ.e,dɪʒ.e,dʊʒe,dɪʒe
dʊʒ.u,dɪʒ.u,dʊʒu,dɪʒu
dʊʒ.o,dɪʒ.o,dʊʒo,dɪʒo
dʊθ.i,dɪθ.i,dʊθi,dɪθi
dʊθ.e,dɪθ.e,dʊθe,dɪθe
dʊθ.u,dɪθ.u,dʊθu,dɪθu
dʊθ.o,dɪθ.o,dʊθo,dɪθo
dʊð.i,dɪð.i,dʊði,dɪði
dʊð.e,dɪð.e,dʊðe,dɪðe
dʊð.u,dɪð.u,dʊðu,dɪðu
dʊð.o,dɪð.o,dʊðo,dɪðo
gʊm.i,gɪm.i,gʊmi,gɪmi
gʊm.e,gɪm.e,gʊme,gɪme
gʊm.u,gɪm.u,gʊmu,gɪmu
gʊm.o,gɪm.o,gʊmo,gɪmo
gʊn.i,gɪn.i,gʊni,gɪni
gʊn.e,gɪn.e,gʊne,gɪne
gʊn.u,gɪn.u,gʊnu,gɪnu
gʊn.o,gɪn.o,gʊno,gɪno
gʊŋ.i,gɪŋ.i,gʊŋi,gɪŋi
gʊŋ.e,gɪŋ.e,gʊŋe,gɪŋe
gʊŋ.u,gɪŋ.u,gʊŋu,gɪŋu
gʊŋ.o,gɪŋ.o,gʊŋo,gɪŋo
gʊp.i,gɪp.i,gʊpi,gɪpi
gʊp.e,gɪp.e,gʊpe,gɪpe
gʊp.u,gɪp.u,gʊpu,gɪpu
gʊp.o,gɪp.o,gʊpo,gɪpo
gʊt.i,gɪt.i,gʊti,gɪti
gʊt.e,gɪt.e,gʊte,gɪte
gʊt.u,gɪt.u,gʊtu,gɪtu
gʊt.o,gɪt.o,gʊto,gɪto
gʊk.i,gɪk.i,gʊki,gɪki
gʊk.e,gɪk.e,gʊke,gɪke
gʊk.u,gɪk.u,gʊku,gɪku
gʊk.o,gɪk.o,gʊko,gɪko
gʊb.i,gɪb.i,gʊbi,gɪbi
gʊb.e,gɪb.e,gʊbe,gɪbe
gʊb.u,gɪb.u,gʊbu,gɪbu
gʊb.o,gɪb.o,gʊbo,gɪbo
gʊd.i,gɪd.i,gʊdi,gɪdi
gʊd.e,gɪd.e,gʊde,gɪde
gʊd.u,gɪd.u,gʊdu,gɪdu
gʊd.o,gɪd.o,gʊdo,gɪdo
gʊg.i,gɪg.i,gʊgi,gɪgi
gʊg.e,gɪg.e,gʊge,gɪge
gʊg.u,gɪg.u,gʊgu,gɪgu
gʊg.o,gɪg.o,gʊgo,gɪgo
