ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
kɔŋ.i,kɔŋ.u,kɔŋi,kɔŋu,kɔŋi,kɔŋu
kɔŋ.e,kɔŋ.o,kɔŋe,kɔŋo,kɔŋeɪ,kɔŋoʊ
kɔŋ.u,kɔŋ.i,kɔŋu,kɔŋi,kɔŋu,kɔŋi
kɔŋ.o,kɔŋ.e,kɔŋo,kɔŋe,kɔŋoʊ,kɔŋeɪ
kɔp.i,kɔp.u,kɔpi,kɔpu,kɔpi,kɔpu
kɔp.e,kɔp.o,kɔpe,kɔpo,kɔpeɪ,kɔpoʊ
kɔp.u,kɔp.i,kɔpu,kɔpi,kɔpu,kɔpi
kɔp.o,kɔp.e,kɔpo,kɔpe,kɔpoʊ,kɔpeɪ
kɔt.i,kɔt.u,kɔti,kɔtu,kɔti,kɔtu
kɔt.e,kɔt.o,kɔte,kɔto,kɔteɪ,kɔtoʊ
kɔt.u,kɔt.i,kɔtu,kɔti,kɔtu,kɔti
kɔt.o,kɔt.e,kɔto,kɔte,kɔtoʊ,kɔteɪ
kɔk.i,kɔk.u,kɔki,kɔku,kɔki,kɔku
kɔk.e,kɔk.o,kɔke,kɔko,kɔkeɪ,kɔkoʊ
kɔk.u,kɔk.i,kɔku,kɔki,kɔku,kɔki
kɔk.o,kɔk.e,kɔko,kɔke,kɔkoʊ,kɔkeɪ
kɔb.i,kɔb.u,kɔbi,kɔbu,kɔbi,kɔbu
kɔb.e,kɔb.o,kɔbe,kɔbo,kɔbeɪ,kɔboʊ
kɔb.u,kɔb.i,kɔbu,kɔbi,kɔbu,kɔbi
kɔb.o,kɔb.e,kɔbo,kɔbe,kɔboʊ,kɔbeɪ
kɔd.i,kɔd.u,kɔdi,kɔdu,kɔdi,kɔdu
kɔd.e,kɔd.o,kɔde,kɔdo,kɔdeɪ,kɔdoʊ
kɔd.u,kɔd.i,kɔdu,kɔdi,kɔdu,kɔdi
kɔd.o,kɔd.e,kɔdo,kɔde,kɔdoʊ,kɔdeɪ
kɔg.i,kɔg.u,kɔgi,kɔgu,kɔgi,kɔgu
kɔg.e,kɔg.o,kɔge,kɔgo,kɔgeɪ,kɔgoʊ
kɔg.u,kɔg.i,kɔgu,kɔgi,kɔgu,kɔgi
kɔg.o,kɔg.e,kɔgo,kɔge,kɔgoʊ,kɔgeɪ
kɔf.i,kɔf.u,kɔfi,kɔfu,kɔfi,kɔfu
kɔf.e,kɔf.o,kɔfe,kɔfo,kɔfeɪ,kɔfoʊ
kɔf.u,kɔf.i,kɔfu,kɔfi,kɔfu,kɔfi
kɔf.o,kɔf.e,kɔfo,kɔfe,kɔfoʊ,kɔfeɪ
kɔs.i,kɔs.u,kɔsi,kɔsu,kɔsi,kɔsu
kɔs.e,kɔs.o,kɔse,kɔso,kɔseɪ,kɔsoʊ
kɔs.u,kɔs.i,kɔsu,kɔsi,kɔsu,kɔsi
kɔs.o,kɔs.e,kɔso,kɔse,kɔsoʊ,kɔseɪ
kɔv.i,kɔv.u,kɔvi,kɔvu,kɔvi,kɔvu
kɔv.e,kɔv.o,kɔve,kɔvo,kɔveɪ,kɔvoʊ
kɔv.u,kɔv.i,kɔvu,kɔvi,kɔvu,kɔvi
kɔv.o,kɔv.e,kɔvo,kɔve,kɔvoʊ,kɔveɪ
kɔz.i,kɔz.u,kɔzi,kɔzu,kɔzi,kɔzu
kɔz.e,kɔz.o,kɔze,kɔzo,kɔzeɪ,kɔzoʊ
kɔz.u,kɔz.i,kɔzu,kɔzi,kɔzu,kɔzi
kɔz.o,kɔz.e,kɔzo,kɔze,kɔzoʊ,kɔzeɪ
kɔʃ.i,kɔʃ.u,kɔʃi,kɔʃu,kɔʃi,kɔʃu
kɔʃ.e,kɔʃ.o,kɔʃe,kɔʃo,kɔʃeɪ,kɔʃoʊ
kɔʃ.u,kɔʃ.i,kɔʃu,kɔʃi,kɔʃu,kɔʃi
kɔʃ.o,kɔʃ.e,kɔʃo,kɔʃe,kɔʃoʊ,kɔʃeɪ
kɔʒ.i,kɔʒ.u,kɔʒi,kɔʒu,kɔʒi,kɔʒu
kɔʒ.e,kɔʒ.o,kɔʒe,kɔʒo,kɔʒeɪ,kɔʒoʊ
kɔʒ.u,kɔʒ.i,kɔʒu,kɔʒi,kɔʒu,kɔʒi
kɔʒ.o,kɔʒ.e,kɔʒo,kɔʒe,kɔʒoʊ,kɔʒeɪ
kɔθ.i,kɔθ.u,kɔθi,kɔθu,kɔθi,kɔθu
kɔθ.e,kɔθ.o,kɔθe,kɔθo,kɔθeɪ,kɔθoʊ
kɔθ.u,kɔθ.i,kɔθu,kɔθi,kɔθu,kɔθi
kɔθ.o,kɔθ.e,kɔθo,kɔθe,kɔθoʊ,kɔθeɪ
kɔð.i,kɔð.u,kɔði,kɔðu,kɔði,kɔðu
kɔð.e,kɔð.o,kɔðe,kɔðo,kɔðeɪ,kɔðoʊ
kɔð.u,kɔð.i,kɔðu,kɔði,kɔðu,kɔði
kɔð.o,kɔð.e,kɔðo,kɔðe,kɔðoʊ,kɔðeɪ
bɔm.i,bɔm.u,bɔmi,bɔmu,bɔmi,bɔmu
bɔm.e,bɔm.o,bɔme,bɔmo,bɔmeɪ,bɔmoʊ
bɔm.u,bɔm.i,bɔmu,bɔmi,bɔmu,bɔmi
bɔm.o,bɔm.e,bɔmo,bɔme,bɔmoʊ,bɔmeɪ
bɔn.i,bɔn.u,bɔni,bɔnu,bɔni,bɔnu
bɔn.e,bɔn.o,bɔne,bɔno,bɔneɪ,bɔnoʊ
bɔn.u,bɔn.i,bɔnu,bɔni,bɔnu,bɔni
bɔn.o,bɔn.e,bɔno,bɔne,bɔnoʊ,bɔneɪ
bɔŋ.i,bɔŋ.u,bɔŋi,bɔŋu,bɔŋi,bɔŋu
bɔŋ.e,bɔŋ.o,bɔŋe,bɔŋo,bɔŋeɪ,bɔŋoʊ
bɔŋ.u,bɔŋ.i,bɔŋu,bɔŋi,bɔŋu,bɔŋi
bɔŋ.o,bɔŋ.e,bɔŋo,bɔŋe,bɔŋoʊ,bɔŋeɪ
bɔp.i,bɔp.u,bɔpi,bɔpu,bɔpi,bɔpu
bɔp.e,bɔp.o,bɔpe,bɔpo,bɔpeɪ,bɔpoʊ
bɔp.u,bɔp.i,bɔpu,bɔpi,bɔpu,bɔpi
bɔp.o,bɔp.e,bɔpo,bɔpe,bɔpoʊ,bɔpeɪ
bɔt.i,bɔt.u,bɔti,bɔtu,bɔti,bɔtu
bɔt.e,bɔt.o,bɔte,bɔto,bɔteɪ,bɔtoʊ
bɔt.u,bɔt.i,bɔtu,bɔti,bɔtu,bɔti
bɔt.o,bɔt.e,bɔto,bɔte,bɔtoʊ,bɔteɪ
bɔk.i,bɔk.u,bɔki,bɔku,bɔki,bɔku
bɔk.e,bɔk.o,bɔke,bɔko,bɔkeɪ,bɔkoʊ
bɔk.u,bɔk.i,bɔku,bɔki,bɔku,bɔki
bɔk.o,bɔk.e,bɔko,bɔke,bɔkoʊ,bɔkeɪ
bɔb.i,bɔb.u,bɔbi,bɔbu,bɔbi,bɔbu
bɔb.e,bɔb.o,bɔbe,bɔbo,bɔbeɪ,bɔboʊ
bɔb.u,bɔb.i,bɔbu,bɔbi,bɔbu,bɔbi
bɔb.o,bɔb.e,bɔbo,bɔbe,bɔboʊ,bɔbeɪ
bɔd.i,bɔd.u,bɔdi,bɔdu,bɔdi,bɔdu
bɔd.e,bɔd.o,bɔde,bɔdo,bɔdeɪ,bɔdoʊ
bɔd.u,bɔd.i,bɔdu,bɔdi,bɔdu,bɔdi
bɔd.o,bɔd.e,bɔdo,bɔde,bɔdoʊ,bɔdeɪ
bɔg.i,bɔg.u,bɔgi,bɔgu,bɔgi,bɔgu
bɔg.e,bɔg.o,bɔge,bɔgo,bɔgeɪ,bɔgoʊ
bɔg.u,bɔg.i,bɔgu,bɔgi,bɔgu,bɔgi
bɔg.o,bɔg.e,bɔgo,bɔge,bɔgoʊ,bɔgeɪ
bɔf.i,bɔf.u,bɔfi,bɔfu,bɔfi,bɔfu
bɔf.e,bɔf.o,bɔfe,bɔfo,bɔfeɪ,bɔfoʊ
bɔf.u,bɔf.i,bɔfu,bɔfi,bɔfu,bɔfi
bɔf.o,bɔf.e,bɔfo,bɔfe,bɔfoʊ,bɔfeɪ
bɔs.i,bɔs.u,bɔsi,bɔsu,bɔsi,bɔsu
bɔs.e,bɔs.o,bɔse,bɔso,bɔseɪ,bɔsoʊ
bɔs.u,bɔs.i,bɔsu,bɔsi,bɔsu,bɔsi
bɔs.o,bɔs.e,bɔso,bɔse,bɔsoʊ,bɔseɪ
bɔv.i,bɔv.u,bɔvi,bɔvu,bɔvi,bɔvu
bɔv.e,bɔv.o,bɔve,bɔvo,bɔveɪ,bɔvoʊ
bɔv.u,bɔv.i,bɔvu,bɔvi,bɔvu,bɔvi
bɔv.o,bɔv.e,bɔvo,bɔve,bɔvoʊ,bɔveɪ
bɔz.i,bɔz.u,bɔzi,bɔzu,bɔzi,bɔzu
bɔz.e,bɔz.o,bɔze,bɔzo,bɔzeɪ,bɔzoʊ
bɔz.u,bɔz.i,bɔzu,bɔzi,bɔzu,bɔzi
bɔz.o,bɔz.e,bɔzo,bɔze,bɔzoʊ,bɔzeɪ
bɔʃ.i,bɔʃ.u,bɔʃi,bɔʃu,bɔʃi,bɔʃu
bɔʃ.e,bɔʃ.o,bɔʃe,bɔʃo,bɔʃeɪ,bɔʃoʊ
bɔʃ.u,bɔʃ.i,bɔʃu,bɔʃi,bɔʃu,bɔʃi
bɔʃ.o,bɔʃ.e,bɔʃo,bɔʃe,bɔʃoʊ,bɔʃeɪ
bɔʒ.i,bɔʒ.u,bɔʒi,bɔʒu,bɔʒi,bɔʒu
bɔʒ.e,bɔʒ.o,bɔʒe,bɔʒo,bɔʒeɪ,bɔʒoʊ
bɔʒ.u,bɔʒ.i,bɔʒu,bɔʒi,bɔʒu,bɔʒi
bɔʒ.o,bɔʒ.e,bɔʒo,bɔʒe,bɔʒoʊ,bɔʒeɪ
bɔθ.i,bɔθ.u,bɔθi,bɔθu,bɔθi,bɔθu
bɔθ.e,bɔθ.o,bɔθe,bɔθo,bɔθeɪ,bɔθoʊ
bɔθ.u,bɔθ.i,bɔθu,bɔθi,bɔθu,bɔθi
bɔθ.o,bɔθ.e,bɔθo,bɔθe,bɔθoʊ,bɔθeɪ
bɔð.i,bɔð.u,bɔði,bɔðu,bɔði,bɔðu
bɔð.e,bɔð.o,bɔðe,bɔðo,bɔðeɪ,bɔðoʊ
bɔð.u,bɔð.i,bɔðu,bɔði,bɔðu,bɔði
bɔð.o,bɔð.e,bɔðo,bɔðe,bɔðoʊ,bɔðeɪ
dɔm.i,dɔm.u,dɔmi,dɔmu,dɔmi,dɔmu
dɔm.e,dɔm.o,dɔme,dɔmo,dɔmeɪ,dɔmoʊ
dɔm.u,dɔm.i,dɔmu,dɔmi,dɔmu,dɔmi
dɔm.o,dɔm.e,dɔmo,dɔme,dɔmoʊ,dɔmeɪ
dɔn.i,dɔn.u,dɔni,dɔnu,dɔni,dɔnu
dɔn.e,dɔn.o,dɔne,dɔno,dɔneɪ,dɔnoʊ
dɔn.u,dɔn.i,dɔnu,dɔni,dɔnu,dɔni
dɔn.o,dɔn.e,dɔno,dɔne,dɔnoʊ,dɔneɪ
dɔŋ.i,dɔŋ.u,dɔŋi,dɔŋu,dɔŋi,dɔŋu
dɔŋ.e,dɔŋ.o,dɔŋe,dɔŋo,dɔŋeɪ,dɔŋoʊ
dɔŋ.u,dɔŋ.i,dɔŋu,dɔŋi,dɔŋu,dɔŋi
dɔŋ.o,dɔŋ.e,dɔŋo,dɔŋe,dɔŋoʊ,dɔŋeɪ
dɔp.i,dɔp.u,dɔpi,dɔpu,dɔpi,dɔpu
dɔp.e,dɔp.o,dɔpe,dɔpo,dɔpeɪ,dɔpoʊ
dɔp.u,dɔp.i,dɔpu,dɔpi,dɔpu,dɔpi
dɔp.o,dɔp.e,dɔpo,dɔpe,dɔpoʊ,dɔpeɪ
dɔt.i,dɔt.u,dɔti,dɔtu,dɔti,dɔtu
dɔt.e,dɔt.o,dɔte,dɔto,dɔteɪ,dɔtoʊ
dɔt.u,dɔt.i,dɔtu,dɔti,dɔtu,dɔti
dɔt.o,dɔt.e,dɔto,dɔte,dɔtoʊ,dɔteɪ
dɔk.i,dɔk.u,dɔki,dɔku,dɔki,dɔku
dɔk.e,dɔk.o,dɔke,dɔko,dɔkeɪ,dɔkoʊ
dɔk.u,dɔk.i,dɔku,dɔki,dɔku,dɔki
dɔk.o,dɔk.e,dɔko,dɔke,dɔkoʊ,dɔkeɪ
dɔb.i,dɔb.u,dɔbi,dɔbu,dɔbi,dɔbu
dɔb.e,dɔb.o,dɔbe,dɔbo,dɔbeɪ,dɔboʊ
dɔb.u,dɔb.i,dɔbu,dɔbi,dɔbu,dɔbi
dɔb.o,dɔb.e,dɔbo,dɔbe,dɔboʊ,dɔbeɪ
dɔd.i,dɔd.u,dɔdi,dɔdu,dɔdi,dɔdu
dɔd.e,dɔd.o,dɔde,dɔdo,dɔdeɪ,dɔdoʊ
dɔd.u,dɔd.i,dɔdu,dɔdi,dɔdu,dɔdi
dɔd.o,dɔd.e,dɔdo,dɔde,dɔdoʊ,dɔdeɪ
dɔg.i,dɔg.u,dɔgi,dɔgu,dɔgi,dɔgu
dɔg.e,dɔg.o,dɔge,dɔgo,dɔgeɪ,dɔgoʊ
dɔg.u,dɔg.i,dɔgu,dɔgi,dɔgu,dɔgi
dɔg.o,dɔg.e,dɔgo,dɔge,dɔgoʊ,dɔgeɪ
dɔf.i,dɔf.u,dɔfi,dɔfu,dɔfi,dɔfu
dɔf.e,dɔf.o,dɔfe,dɔfo,dɔfeɪ,dɔfoʊ
dɔf.u,dɔf.i,dɔfu,dɔfi,dɔfu,dɔfi
dɔf.o,dɔf.e,dɔfo,dɔfe,dɔfoʊ,dɔfeɪ
dɔs.i,dɔs.u,dɔsi,dɔsu,dɔsi,dɔsu
dɔs.e,dɔs.o,dɔse,dɔso,dɔseɪ,dɔsoʊ
dɔs.u,dɔs.i,dɔsu,dɔsi,dɔsu,dɔsi
dɔs.o,dɔs.e,dɔso,dɔse,dɔsoʊ,dɔseɪ
dɔv.i,dɔv.u,dɔvi,dɔvu,dɔvi,dɔvu
dɔv.e,dɔv.o,dɔve,dɔvo,dɔveɪ,dɔvoʊ
dɔv.u,dɔv.i,dɔvu,dɔvi,dɔvu,dɔvi
dɔv.o,dɔv.e,dɔvo,dɔve,dɔvoʊ,dɔveɪ
dɔz.i,dɔz.u,dɔzi,dɔzu,dɔzi,dɔzu
dɔz.e,dɔz.o,dɔze,dɔzo,dɔzeɪ,dɔzoʊ
dɔz.u,dɔz.i,dɔzu,dɔzi,dɔzu,dɔzi
dɔz.o,dɔz.e,dɔzo,dɔze,dɔzoʊ,dɔzeɪ
dɔʃ.i,dɔʃ.u,dɔʃi,dɔʃu,dɔʃi,dɔʃu
dɔʃ.e,dɔʃ.o,dɔʃe,dɔʃo,dɔʃeɪ,dɔʃoʊ
dɔʃ.u,dɔʃ.i,dɔʃu,dɔʃi,dɔʃu,dɔʃi
dɔʃ.o,dɔʃ.e,dɔʃo,dɔʃe,dɔʃoʊ,dɔʃeɪ
dɔʒ.i,dɔʒ.u,dɔʒi,dɔʒu,dɔʒi,dɔʒu
dɔʒ.e,dɔʒ.o,dɔʒe,dɔʒo,dɔʒeɪ,dɔʒoʊ
dɔʒ.u,dɔʒ.i,dɔʒu,dɔʒi,dɔʒu,dɔʒi
dɔʒ.o,dɔʒ.e,dɔʒo,dɔʒe,dɔʒoʊ,dɔʒeɪ
dɔθ.i,dɔθ.u,dɔθi,dɔθu,dɔθi,dɔθu
dɔθ.e,dɔθ.o,dɔθe,dɔθo,dɔθeɪ,dɔθoʊ
dɔθ.u,dɔθ.i,dɔθu,dɔθi,dɔθu,dɔθi
dɔθ.o,dɔθ.e,dɔθo,dɔθe,dɔθoʊ,dɔθeɪ
dɔð.i,dɔð.u,dɔði,dɔðu,dɔði,dɔðu
dɔð.e,dɔð.o,dɔðe,dɔðo,dɔðeɪ,dɔðoʊ
dɔð.u,dɔð.i,dɔðu,dɔði,dɔðu,dɔði
dɔð.o,dɔð.e,dɔðo,dɔðe,dɔðoʊ,dɔðeɪ
gɔm.i,gɔm.u,gɔmi,gɔmu,gɔmi,gɔmu
gɔm.e,gɔm.o,gɔme,gɔmo,gɔmeɪ,gɔmoʊ
gɔm.u,gɔm.i,gɔmu,gɔmi,gɔmu,gɔmi
gɔm.o,gɔm.e,gɔmo,gɔme,gɔmoʊ,gɔmeɪ
gɔn.i,gɔn.u,gɔni,gɔnu,gɔni,gɔnu
gɔn.e,gɔn.o,gɔne,gɔno,gɔneɪ,gɔnoʊ
gɔn.u,gɔn.i,gɔnu,gɔni,gɔnu,gɔni
gɔn.o,gɔn.e,gɔno,gɔne,gɔnoʊ,gɔneɪ
gɔŋ.i,gɔŋ.u,gɔŋi,gɔŋu,gɔŋi,gɔŋu
gɔŋ.e,gɔŋ.o,gɔŋe,gɔŋo,gɔŋeɪ,gɔŋoʊ
gɔŋ.u,gɔŋ.i,gɔŋu,gɔŋi,gɔŋu,gɔŋi
gɔŋ.o,gɔŋ.e,gɔŋo,gɔŋe,gɔŋoʊ,gɔŋeɪ
gɔp.i,gɔp.u,gɔpi,gɔpu,gɔpi,gɔpu
gɔp.e,gɔp.o,gɔpe,gɔpo,gɔpeɪ,gɔpoʊ
gɔp.u,gɔp.i,gɔpu,gɔpi,gɔpu,gɔpi
gɔp.o,gɔp.e,gɔpo,gɔpe,gɔpoʊ,gɔpeɪ
gɔt.i,gɔt.u,gɔti,gɔtu,gɔti,gɔtu
gɔt.e,gɔt.o,gɔte,gɔto,gɔteɪ,gɔtoʊ
gɔt.u,gɔt.i,gɔtu,gɔti,gɔtu,gɔti
gɔt.o,gɔt.e,gɔto,gɔte,gɔtoʊ,gɔteɪ
gɔk.i,gɔk.u,gɔki,gɔku,gɔki,gɔku
gɔk.e,gɔk.o,gɔke,gɔko,gɔkeɪ,gɔkoʊ
gɔk.u,gɔk.i,gɔku,gɔki,gɔku,gɔki
gɔk.o,gɔk.e,gɔko,gɔke,gɔkoʊ,gɔkeɪ
gɔb.i,gɔb.u,gɔbi,gɔbu,gɔbi,gɔbu
gɔb.e,gɔb.o,gɔbe,gɔbo,gɔbeɪ,gɔboʊ
gɔb.u,gɔb.i,gɔbu,gɔbi,gɔbu,gɔbi
gɔb.o,gɔb.e,gɔbo,gɔbe,gɔboʊ,gɔbeɪ
gɔd.i,gɔd.u,gɔdi,gɔdu,gɔdi,gɔdu
gɔd.e,gɔd.o,gɔde,gɔdo,gɔdeɪ,gɔdoʊ
gɔd.u,gɔd.i,gɔdu,gɔdi,gɔdu,gɔdi
gɔd.o,gɔd.e,gɔdo,gɔde,gɔdoʊ,gɔdeɪ
gɔg.i,gɔg.u,gɔgi,gɔgu,gɔgi,gɔgu
gɔg.e,gɔg.o,gɔge,gɔgo,gɔgeɪ,gɔgoʊ
gɔg.u,gɔg.i,gɔgu,gɔgi,gɔgu,gɔgi
gɔg.o,gɔg.e,gɔgo,gɔge,gɔgoʊ,gɔgeɪ
gɔf.i,gɔf.u,gɔfi,gɔfu,gɔfi,gɔfu
gɔf.e,gɔf.o,gɔfe,gɔfo,gɔfeɪ,gɔfoʊ
gɔf.u,gɔf.i,gɔfu,gɔfi,gɔfu,gɔfi
gɔf.o,gɔf.e,gɔfo,gɔfe,gɔfoʊ,gɔfeɪ
gɔs.i,gɔs.u,gɔsi,gɔsu,gɔsi,gɔsu
gɔs.e,gɔs.o,gɔse,gɔso,gɔseɪ,gɔsoʊ
gɔs.u,gɔs.i,gɔsu,gɔsi,gɔsu,gɔsi
gɔs.o,gɔs.e,gɔso,gɔse,gɔsoʊ,gɔseɪ
gɔv.i,gɔv.u,gɔvi,gɔvu,gɔvi,gɔvu
gɔv.e,gɔv.o,gɔve,gɔvo,gɔveɪ,gɔvoʊ
gɔv.u,gɔv.i,gɔvu,gɔvi,gɔvu,gɔvi
gɔv.o,gɔv.e,gɔvo,gɔve,gɔvoʊ,gɔveɪ
gɔz.i,gɔz.u,gɔzi,gɔzu,gɔzi,gɔzu
gɔz.e,gɔz.o,gɔze,gɔzo,gɔzeɪ,gɔzoʊ
gɔz.u,gɔz.i,gɔzu,gɔzi,gɔzu,gɔzi
gɔz.o,gɔz.e,gɔzo,gɔze,gɔzoʊ,gɔzeɪ
gɔʃ.i,gɔʃ.u,gɔʃi,gɔʃu,gɔʃi,gɔʃu
gɔʃ.e,gɔʃ.o,gɔʃe,gɔʃo,gɔʃeɪ,gɔʃoʊ
gɔʃ.u,gɔʃ.i,gɔʃu,gɔʃi,gɔʃu,gɔʃi
gɔʃ.o,gɔʃ.e,gɔʃo,gɔʃe,gɔʃoʊ,gɔʃeɪ
gɔʒ.i,gɔʒ.u,gɔʒi,gɔʒu,gɔʒi,gɔʒu
gɔʒ.e,gɔʒ.o,gɔʒe,gɔʒo,gɔʒeɪ,gɔʒoʊ
gɔʒ.u,gɔʒ.i,gɔʒu,gɔʒi,gɔʒu,gɔʒi
gɔʒ.o,gɔʒ.e,gɔʒo,gɔʒe,gɔʒoʊ,gɔʒeɪ
gɔθ.i,gɔθ.u,gɔθi,gɔθu,gɔθi,gɔθu
gɔθ.e,gɔθ.o,gɔθe,gɔθo,gɔθeɪ,gɔθoʊ
gɔθ.u,gɔθ.i,gɔθu,gɔθi,gɔθu,gɔθi
gɔθ.o,gɔθ.e,gɔθo,gɔθe,gɔθoʊ,gɔθeɪ
gɔð.i,gɔð.u,gɔði,gɔðu,gɔði,gɔðu
gɔð.e,gɔð.o,gɔðe,gɔðo,gɔðeɪ,gɔðoʊ
gɔð.u,gɔð.i,gɔðu,gɔði,gɔðu,gɔði
gɔð.o,gɔð.e,gɔðo,gɔðe,gɔðoʊ,gɔðeɪ
fɔm.i,fɔm.u,fɔmi,fɔmu,fɔmi,fɔmu
fɔm.e,fɔm.o,fɔme,fɔmo,fɔmeɪ,fɔmoʊ
fɔm.u,fɔm.i,fɔmu,fɔmi,fɔmu,fɔmi
fɔm.o,fɔm.e,fɔmo,fɔme,fɔmoʊ,fɔmeɪ
fɔn.i,fɔn.u,fɔni,fɔnu,fɔni,fɔnu
fɔn.e,fɔn.o,fɔne,fɔno,fɔneɪ,fɔnoʊ
fɔn.u,fɔn.i,fɔnu,fɔni,fɔnu,fɔni
fɔn.o,fɔn.e,fɔno,fɔne,fɔnoʊ,fɔneɪ
fɔŋ.i,fɔŋ.u,fɔŋi,fɔŋu,fɔŋi,fɔŋu
fɔŋ.e,fɔŋ.o,fɔŋe,fɔŋo,fɔŋeɪ,fɔŋoʊ
fɔŋ.u,fɔŋ.i,fɔŋu,fɔŋi,fɔŋu,fɔŋi
fɔŋ.o,fɔŋ.e,fɔŋo,fɔŋe,fɔŋoʊ,fɔŋeɪ
fɔp.i,fɔp.u,fɔpi,fɔpu,fɔpi,fɔpu
fɔp.e,fɔp.o,fɔpe,fɔpo,fɔpeɪ,fɔpoʊ
fɔp.u,fɔp.i,fɔpu,fɔpi,fɔpu,fɔpi
fɔp.o,fɔp.e,fɔpo,fɔpe,fɔpoʊ,fɔpeɪ
fɔt.i,fɔt.u,fɔti,fɔtu,fɔti,fɔtu
fɔt.e,fɔt.o,fɔte,fɔto,fɔteɪ,fɔtoʊ
fɔt.u,fɔt.i,fɔtu,fɔti,fɔtu,fɔti
fɔt.o,fɔt.e,fɔto,fɔte,fɔtoʊ,fɔteɪ
fɔk.i,fɔk.u,fɔki,fɔku,fɔki,fɔku
fɔk.e,fɔk.o,fɔke,fɔko,fɔkeɪ,fɔkoʊ
fɔk.u,fɔk.i,fɔku,fɔki,fɔku,fɔki
fɔk.o,fɔk.e,fɔko,fɔke,fɔkoʊ,fɔkeɪ
fɔb.i,fɔb.u,fɔbi,fɔbu,fɔbi,fɔbu
fɔb.e,fɔb.o,fɔbe,fɔbo,fɔbeɪ,fɔboʊ
fɔb.u,fɔb.i,fɔbu,fɔbi,fɔbu,fɔbi
fɔb.o,fɔb.e,fɔbo,fɔbe,fɔboʊ,fɔbeɪ
fɔd.i,fɔd.u,fɔdi,fɔdu,fɔdi,fɔdu
fɔd.e,fɔd.o,fɔde,fɔdo,fɔdeɪ,fɔdoʊ
fɔd.u,fɔd.i,fɔdu,fɔdi,fɔdu,fɔdi
fɔd.o,fɔd.e,fɔdo,fɔde,fɔdoʊ,fɔdeɪ
fɔg.i,fɔg.u,fɔgi,fɔgu,fɔgi,fɔgu
fɔg.e,fɔg.o,fɔge,fɔgo,fɔgeɪ,fɔgoʊ
fɔg.u,fɔg.i,fɔgu,fɔgi,fɔgu,fɔgi
fɔg.o,fɔg.e,fɔgo,fɔge,fɔgoʊ,fɔgeɪ
fɔf.i,fɔf.u,fɔfi,fɔfu,fɔfi,fɔfu
fɔf.e,fɔf.o,fɔfe,fɔfo,fɔfeɪ,fɔfoʊ
fɔf.u,fɔf.i,fɔfu,fɔfi,fɔfu,fɔfi
fɔf.o,fɔf.e,fɔfo,fɔfe,fɔfoʊ,fɔfeɪ
fɔs.i,fɔs.u,fɔsi,fɔsu,fɔsi,fɔsu
fɔs.e,fɔs.o,fɔse,fɔso,fɔseɪ,fɔsoʊ
fɔs.u,fɔs.i,fɔsu,fɔsi,fɔsu,fɔsi
fɔs.o,fɔs.e,fɔso,fɔse,fɔsoʊ,fɔseɪ
fɔv.i,fɔv.u,fɔvi,fɔvu,fɔvi,fɔvu
fɔv.e,fɔv.o,fɔve,fɔvo,fɔveɪ,fɔvoʊ
fɔv.u,fɔv.i,fɔvu,fɔvi,fɔvu,fɔvi
fɔv.o,fɔv.e,fɔvo,fɔve,fɔvoʊ,fɔveɪ
fɔz.i,fɔz.u,fɔzi,fɔzu,fɔzi,fɔzu
fɔz.e,fɔz.o,fɔze,fɔzo,fɔzeɪ,fɔzoʊ
fɔz.u,fɔz.i,fɔzu,fɔzi,fɔzu,fɔzi
fɔz.o,fɔz.e,fɔzo,fɔze,fɔzoʊ,fɔzeɪ
fɔʃ.i,fɔʃ.u,fɔʃi,fɔʃu,fɔʃi,fɔʃu
fɔʃ.e,fɔʃ.o,fɔʃe,fɔʃo,fɔʃeɪ,fɔʃoʊ
fɔʃ.u,fɔʃ.i,fɔʃu,fɔʃi,fɔʃu,fɔʃi
fɔʃ.o,fɔʃ.e,fɔʃo,fɔʃe,fɔʃoʊ,fɔʃeɪ
fɔʒ.i,fɔʒ.u,fɔʒi,fɔʒu,fɔʒi,fɔʒu
fɔʒ.e,fɔʒ.o,fɔʒe,fɔʒo,fɔʒeɪ,fɔʒoʊ
fɔʒ.u,fɔʒ.i,fɔʒu,fɔʒi,fɔʒu,fɔʒi
fɔʒ.o,fɔʒ.e,fɔʒo,fɔʒe,fɔʒoʊ,fɔʒeɪ
fɔθ.i,fɔθ.u,fɔθi,fɔθu,fɔθi,fɔθu
fɔθ.e,fɔθ.o,fɔθe,fɔθo,fɔθeɪ,fɔθoʊ
fɔθ.u,fɔθ.i,fɔθu,fɔθi,fɔθu,fɔθi
fɔθ.o,fɔθ.e,fɔθo,fɔθe,fɔθoʊ,fɔθeɪ
fɔð.i,fɔð.u,fɔði,fɔðu,fɔði,fɔðu
fɔð.e,fɔð.o,fɔðe,fɔðo,fɔðeɪ,fɔðoʊ
fɔð.u,fɔð.i,fɔðu,fɔði,fɔðu,fɔði
fɔð.o,fɔð.e,fɔðo,fɔðe,fɔðoʊ,fɔðeɪ
sɔm.i,sɔm.u,sɔmi,sɔmu,sɔmi,sɔmu
sɔm.e,sɔm.o,sɔme,sɔmo,sɔmeɪ,sɔmoʊ
