ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
gɪb.u,gʊb.u,gɪbu,gʊbu,gɪbu,gʊbu
gɪb.o,gʊb.o,gɪbo,gʊbo,gɪboʊ,gʊboʊ
gɪd.i,gʊd.i,gɪdi,gʊdi,gɪdi,gʊdi
gɪd.e,gʊd.e,gɪde,gʊde,gɪdeɪ,gʊdeɪ
gɪd.u,gʊd.u,gɪdu,gʊdu,gɪdu,gʊdu
gɪd.o,gʊd.o,gɪdo,gʊdo,gɪdoʊ,gʊdoʊ
gɪg.i,gʊg.i,gɪgi,gʊgi,gɪgi,gʊgi
gɪg.e,gʊg.e,gɪge,gʊge,gɪgeɪ,gʊgeɪ
gɪg.u,gʊg.u,gɪgu,gʊgu,gɪgu,gʊgu
gɪg.o,gʊg.o,gɪgo,gʊgo,gɪgoʊ,gʊgoʊ
gɪf.i,gʊf.i,gɪfi,gʊfi,gɪfi,gʊfi
gɪf.e,gʊf.e,gɪfe,gʊfe,gɪfeɪ,gʊfeɪ
gɪf.u,gʊf.u,gɪfu,gʊfu,gɪfu,gʊfu
gɪf.o,gʊf.o,gɪfo,gʊfo,gɪfoʊ,gʊfoʊ
gɪs.i,gʊs.i,gɪsi,gʊsi,gɪsi,gʊsi
gɪs.e,gʊs.e,gɪse,gʊse,gɪseɪ,gʊseɪ
gɪs.u,gʊs.u,gɪsu,gʊsu,gɪsu,gʊsu
gɪs.o,gʊs.o,gɪso,gʊso,gɪsoʊ,gʊsoʊ
gɪv.i,gʊv.i,gɪvi,gʊvi,gɪvi,gʊvi
gɪv.e,gʊv.e,gɪve,gʊve,gɪveɪ,gʊveɪ
gɪv.u,gʊv.u,gɪvu,gʊvu,gɪvu,gʊvu
gɪv.o,gʊv.o,gɪvo,gʊvo,gɪvoʊ,gʊvoʊ
gɪz.i,gʊz.i,gɪzi,gʊzi,gɪzi,gʊzi
gɪz.e,gʊz.e,gɪze,gʊze,gɪzeɪ,gʊzeɪ
gɪz.u,gʊz.u,gɪzu,gʊzu,gɪzu,gʊzu
gɪz.o,gʊz.o,gɪzo,gʊzo,gɪzoʊ,gʊzoʊ
gɪʃ.i,gʊʃ.i,gɪʃi,gʊʃi,gɪʃi,gʊʃi
gɪʃ.e,gʊʃ.e,gɪʃe,gʊʃe,gɪʃeɪ,gʊʃeɪ
gɪʃ.u,gʊʃ.u,gɪʃu,gʊʃu,gɪʃu,gʊʃu
gɪʃ.o,gʊʃ.o,gɪʃo,gʊʃo,gɪʃoʊ,gʊʃoʊ
gɪʒ.i,gʊʒ.i,gɪʒi,gʊʒi,gɪʒi,gʊʒi
gɪʒ.e,gʊʒ.e,gɪʒe,gʊʒe,gɪʒeɪ,gʊʒeɪ
gɪʒ.u,gʊʒ.u,gɪʒu,gʊʒu,gɪʒu,gʊʒu
gɪʒ.o,gʊʒ.o,gɪʒo,gʊʒo,gɪʒoʊ,gʊʒoʊ
gɪθ.i,gʊθ.i,gɪθi,gʊθi,gɪθi,gʊθi
gɪθ.e,gʊθ.e,gɪθe,gʊθe,gɪθeɪ,gʊθeɪ
gɪθ.u,gʊθ.u,gɪθu,gʊθu,gɪθu,gʊθu
gɪθ.o,gʊθ.o,gɪθo,gʊθo,gɪθoʊ,gʊθoʊ
gɪð.i,gʊð.i,gɪði,gʊði,gɪði,gʊði
gɪð.e,gʊð.e,gɪðe,gʊðe,gɪðeɪ,gʊðeɪ
gɪð.u,gʊð.u,gɪðu,gʊðu,gɪðu,gʊðu
gɪð.o,gʊð.o,gɪðo,gʊðo,gɪðoʊ,gʊðoʊ
fɪm.i,fʊm.i,fɪmi,fʊmi,fɪmi,fʊmi
fɪm.e,fʊm.e,fɪme,fʊme,fɪmeɪ,fʊmeɪ
fɪm.u,fʊm.u,fɪmu,fʊmu,fɪmu,fʊmu
fɪm.o,fʊm.o,fɪmo,fʊmo,fɪmoʊ,fʊmoʊ
fɪn.i,fʊn.i,fɪni,fʊni,fɪni,fʊni
fɪn.e,fʊn.e,fɪne,fʊne,fɪneɪ,fʊneɪ
fɪn.u,fʊn.u,fɪnu,fʊnu,fɪnu,fʊnu
fɪn.o,fʊn.o,fɪno,fʊno,fɪnoʊ,fʊnoʊ
fɪŋ.i,fʊŋ.i,fɪŋi,fʊŋi,fɪŋi,fʊŋi
fɪŋ.e,fʊŋ.e,fɪŋe,fʊŋe,fɪŋeɪ,fʊŋeɪ
fɪŋ.u,fʊŋ.u,fɪŋu,fʊŋu,fɪŋu,fʊŋu
fɪŋ.o,fʊŋ.o,fɪŋo,fʊŋo,fɪŋoʊ,fʊŋoʊ
fɪp.i,fʊp.i,fɪpi,fʊpi,fɪpi,fʊpi
fɪp.e,fʊp.e,fɪpe,fʊpe,fɪpeɪ,fʊpeɪ
fɪp.u,fʊp.u,fɪpu,fʊpu,fɪpu,fʊpu
fɪp.o,fʊp.o,fɪpo,fʊpo,fɪpoʊ,fʊpoʊ
fɪt.i,fʊt.i,fɪti,fʊti,fɪti,fʊti
fɪt.e,fʊt.e,fɪte,fʊte,fɪteɪ,fʊteɪ
fɪt.u,fʊt.u,fɪtu,fʊtu,fɪtu,fʊtu
fɪt.o,fʊt.o,fɪto,fʊto,fɪtoʊ,fʊtoʊ
fɪk.i,fʊk.i,fɪki,fʊki,fɪki,fʊki
fɪk.e,fʊk.e,fɪke,fʊke,fɪkeɪ,fʊkeɪ
fɪk.u,fʊk.u,fɪku,fʊku,fɪku,fʊku
fɪk.o,fʊk.o,fɪko,fʊko,fɪkoʊ,fʊkoʊ
fɪb.i,fʊb.i,fɪbi,fʊbi,fɪbi,fʊbi
fɪb.e,fʊb.e,fɪbe,fʊbe,fɪbeɪ,fʊbeɪ
fɪb.u,fʊb.u,fɪbu,fʊbu,fɪbu,fʊbu
fɪb.o,fʊb.o,fɪbo,fʊbo,fɪboʊ,fʊboʊ
fɪd.i,fʊd.i,fɪdi,fʊdi,fɪdi,fʊdi
fɪd.e,fʊd.e,fɪde,fʊde,fɪdeɪ,fʊdeɪ
fɪd.u,fʊd.u,fɪdu,fʊdu,fɪdu,fʊdu
fɪd.o,fʊd.o,fɪdo,fʊdo,fɪdoʊ,fʊdoʊ
fɪg.i,fʊg.i,fɪgi,fʊgi,fɪgi,fʊgi
fɪg.e,fʊg.e,fɪge,fʊge,fɪgeɪ,fʊgeɪ
fɪg.u,fʊg.u,fɪgu,fʊgu,fɪgu,fʊgu
fɪg.o,fʊg.o,fɪgo,fʊgo,fɪgoʊ,fʊgoʊ
fɪf.i,fʊf.i,fɪfi,fʊfi,fɪfi,fʊfi
fɪf.e,fʊf.e,fɪfe,fʊfe,fɪfeɪ,fʊfeɪ
fɪf.u,fʊf.u,fɪfu,fʊfu,fɪfu,fʊfu
fɪf.o,fʊf.o,fɪfo,fʊfo,fɪfoʊ,fʊfoʊ
fɪs.i,fʊs.i,fɪsi,fʊsi,fɪsi,fʊsi
fɪs.e,fʊs.e,fɪse,fʊse,fɪseɪ,fʊseɪ
fɪs.u,fʊs.u,fɪsu,fʊsu,fɪsu,fʊsu
fɪs.o,fʊs.o,fɪso,fʊso,fɪsoʊ,fʊsoʊ
fɪv.i,fʊv.i,fɪvi,fʊvi,fɪvi,fʊvi
fɪv.e,fʊv.e,fɪve,fʊve,fɪveɪ,fʊveɪ
fɪv.u,fʊv.u,fɪvu,fʊvu,fɪvu,fʊvu
fɪv.o,fʊv.o,fɪvo,fʊvo,fɪvoʊ,fʊvoʊ
fɪz.i,fʊz.i,fɪzi,fʊzi,fɪzi,fʊzi
fɪz.e,fʊz.e,fɪze,fʊze,fɪzeɪ,fʊzeɪ
fɪz.u,fʊz.u,fɪzu,fʊzu,fɪzu,fʊzu
fɪz.o,fʊz.o,fɪzo,fʊzo,fɪzoʊ,fʊzoʊ
fɪʃ.i,fʊʃ.i,fɪʃi,fʊʃi,fɪʃi,fʊʃi
fɪʃ.e,fʊʃ.e,fɪʃe,fʊʃe,fɪʃeɪ,fʊʃeɪ
fɪʃ.u,fʊʃ.u,fɪʃu,fʊʃu,fɪʃu,fʊʃu
fɪʃ.o,fʊʃ.o,fɪʃo,fʊʃo,fɪʃoʊ,fʊʃoʊ
fɪʒ.i,fʊʒ.i,fɪʒi,fʊʒi,fɪʒi,fʊʒi
fɪʒ.e,fʊʒ.e,fɪʒe,fʊʒe,fɪʒeɪ,fʊʒeɪ
fɪʒ.u,fʊʒ.u,fɪʒu,fʊʒu,fɪʒu,fʊʒu
fɪʒ.o,fʊʒ.o,fɪʒo,fʊʒo,fɪʒoʊ,fʊʒoʊ
fɪθ.i,fʊθ.i,fɪθi,fʊθi,fɪθi,fʊθi
fɪθ.e,fʊθ.e,fɪθe,fʊθe,fɪθeɪ,fʊθeɪ
fɪθ.u,fʊθ.u,fɪθu,fʊθu,fɪθu,fʊθu
fɪθ.o,fʊθ.o,fɪθo,fʊθo,fɪθoʊ,fʊθoʊ
fɪð.i,fʊð.i,fɪði,fʊði,fɪði,fʊði
fɪð.e,fʊð.e,fɪðe,fʊðe,fɪðeɪ,fʊðeɪ
fɪð.u,fʊð.u,fɪðu,fʊðu,fɪðu,fʊðu
fɪð.o,fʊð.o,fɪðo,fʊðo,fɪðoʊ,fʊðoʊ
sɪm.i,sʊm.i,sɪmi,sʊmi,sɪmi,sʊmi
sɪm.e,sʊm.e,sɪme,sʊme,sɪmeɪ,sʊmeɪ
sɪm.u,sʊm.u,sɪmu,sʊmu,sɪmu,sʊmu
sɪm.o,sʊm.o,sɪmo,sʊmo,sɪmoʊ,sʊmoʊ
sɪn.i,sʊn.i,sɪni,sʊni,sɪni,sʊni
sɪn.e,sʊn.e,sɪne,sʊne,sɪneɪ,sʊneɪ
sɪn.u,sʊn.u,sɪnu,sʊnu,sɪnu,sʊnu
sɪn.o,sʊn.o,sɪno,sʊno,sɪnoʊ,sʊnoʊ
sɪŋ.i,sʊŋ.i,sɪŋi,sʊŋi,sɪŋi,sʊŋi
sɪŋ.e,sʊŋ.e,sɪŋe,sʊŋe,sɪŋeɪ,sʊŋeɪ
sɪŋ.u,sʊŋ.u,sɪŋu,sʊŋu,sɪŋu,sʊŋu
sɪŋ.o,sʊŋ.o,sɪŋo,sʊŋo,sɪŋoʊ,sʊŋoʊ
sɪp.i,sʊp.i,sɪpi,sʊpi,sɪpi,sʊpi
sɪp.e,sʊp.e,sɪpe,sʊpe,sɪpeɪ,sʊpeɪ
sɪp.u,sʊp.u,sɪpu,sʊpu,sɪpu,sʊpu
sɪp.o,sʊp.o,sɪpo,sʊpo,sɪpoʊ,sʊpoʊ
sɪt.i,sʊt.i,sɪti,sʊti,sɪti,sʊti
sɪt.e,sʊt.e,sɪte,sʊte,sɪteɪ,sʊteɪ
sɪt.u,sʊt.u,sɪtu,sʊtu,sɪtu,sʊtu
sɪt.o,sʊt.o,sɪto,sʊto,sɪtoʊ,sʊtoʊ
sɪk.i,sʊk.i,sɪki,sʊki,sɪki,sʊki
sɪk.e,sʊk.e,sɪke,sʊke,sɪkeɪ,sʊkeɪ
sɪk.u,sʊk.u,sɪku,sʊku,sɪku,sʊku
sɪk.o,sʊk.o,sɪko,sʊko,sɪkoʊ,sʊkoʊ
sɪb.i,sʊb.i,sɪbi,sʊbi,sɪbi,sʊbi
sɪb.e,sʊb.e,sɪbe,sʊbe,sɪbeɪ,sʊbeɪ
sɪb.u,sʊb.u,sɪbu,sʊbu,sɪbu,sʊbu
sɪb.o,sʊb.o,sɪbo,sʊbo,sɪboʊ,sʊboʊ
sɪd.i,sʊd.i,sɪdi,sʊdi,sɪdi,sʊdi
sɪd.e,sʊd.e,sɪde,sʊde,sɪdeɪ,sʊdeɪ
sɪd.u,sʊd.u,sɪdu,sʊdu,sɪdu,sʊdu
sɪd.o,sʊd.o,sɪdo,sʊdo,sɪdoʊ,sʊdoʊ
sɪg.i,sʊg.i,sɪgi,sʊgi,sɪgi,sʊgi
sɪg.e,sʊg.e,sɪge,sʊge,sɪgeɪ,sʊgeɪ
sɪg.u,sʊg.u,sɪgu,sʊgu,sɪgu,sʊgu
sɪg.o,sʊg.o,sɪgo,sʊgo,sɪgoʊ,sʊgoʊ
sɪf.i,sʊf.i,sɪfi,sʊfi,sɪfi,sʊfi
sɪf.e,sʊf.e,sɪfe,sʊfe,sɪfeɪ,sʊfeɪ
sɪf.u,sʊf.u,sɪfu,sʊfu,sɪfu,sʊfu
sɪf.o,sʊf.o,sɪfo,sʊfo,sɪfoʊ,sʊfoʊ
sɪs.i,sʊs.i,sɪsi,sʊsi,sɪsi,sʊsi
sɪs.e,sʊs.e,sɪse,sʊse,sɪseɪ,sʊseɪ
sɪs.u,sʊs.u,sɪsu,sʊsu,sɪsu,sʊsu
sɪs.o,sʊs.o,sɪso,sʊso,sɪsoʊ,sʊsoʊ
sɪv.i,sʊv.i,sɪvi,sʊvi,sɪvi,sʊvi
sɪv.e,sʊv.e,sɪve,sʊve,sɪveɪ,sʊveɪ
sɪv.u,sʊv.u,sɪvu,sʊvu,sɪvu,sʊvu
sɪv.o,sʊv.o,sɪvo,sʊvo,sɪvoʊ,sʊvoʊ
sɪz.i,sʊz.i,sɪzi,sʊzi,sɪzi,sʊzi
sɪz.e,sʊz.e,sɪze,sʊze,sɪzeɪ,sʊzeɪ
sɪz.u,sʊz.u,sɪzu,sʊzu,sɪzu,sʊzu
sɪz.o,sʊz.o,sɪzo,sʊzo,sɪzoʊ,sʊzoʊ
sɪʃ.i,sʊʃ.i,sɪʃi,sʊʃi,sɪʃi,sʊʃi
sɪʃ.e,sʊʃ.e,sɪʃe,sʊʃe,sɪʃeɪ,sʊʃeɪ
sɪʃ.u,sʊʃ.u,sɪʃu,sʊʃu,sɪʃu,sʊʃu
sɪʃ.o,sʊʃ.o,sɪʃo,sʊʃo,sɪʃoʊ,sʊʃoʊ
sɪʒ.i,sʊʒ.i,sɪʒi,sʊʒi,sɪʒi,sʊʒi
sɪʒ.e,sʊʒ.e,sɪʒe,sʊʒe,sɪʒeɪ,sʊʒeɪ
sɪʒ.u,sʊʒ.u,sɪʒu,sʊʒu,sɪʒu,sʊʒu
sɪʒ.o,sʊʒ.o,sɪʒo,sʊʒo,sɪʒoʊ,sʊʒoʊ
sɪθ.i,sʊθ.i,sɪθi,sʊθi,sɪθi,sʊθi
sɪθ.e,sʊθ.e,sɪθe,sʊθe,sɪθeɪ,sʊθeɪ
sɪθ.u,sʊθ.u,sɪθu,sʊθu,sɪθu,sʊθu
sɪθ.o,sʊθ.o,sɪθo,sʊθo,sɪθoʊ,sʊθoʊ
sɪð.i,sʊð.i,sɪði,sʊði,sɪði,sʊði
sɪð.e,sʊð.e,sɪðe,sʊðe,sɪðeɪ,sʊðeɪ
sɪð.u,sʊð.u,sɪðu,sʊðu,sɪðu,sʊðu
sɪð.o,sʊð.o,sɪðo,sʊðo,sɪðoʊ,sʊðoʊ
vɪm.i,vʊm.i,vɪmi,vʊmi,vɪmi,vʊmi
vɪm.e,vʊm.e,vɪme,vʊme,vɪmeɪ,vʊmeɪ
vɪm.u,vʊm.u,vɪmu,vʊmu,vɪmu,vʊmu
vɪm.o,vʊm.o,vɪmo,vʊmo,vɪmoʊ,vʊmoʊ
vɪn.i,vʊn.i,vɪni,vʊni,vɪni,vʊni
vɪn.e,vʊn.e,vɪne,vʊne,vɪneɪ,vʊneɪ
vɪn.u,vʊn.u,vɪnu,vʊnu,vɪnu,vʊnu
vɪn.o,vʊn.o,vɪno,vʊno,vɪnoʊ,vʊnoʊ
vɪŋ.i,vʊŋ.i,vɪŋi,vʊŋi,vɪŋi,vʊŋi
vɪŋ.e,vʊŋ.e,vɪŋe,vʊŋe,vɪŋeɪ,vʊŋeɪ
vɪŋ.u,vʊŋ.u,vɪŋu,vʊŋu,vɪŋu,vʊŋu
vɪŋ.o,vʊŋ.o,vɪŋo,vʊŋo,vɪŋoʊ,vʊŋoʊ
vɪp.i,vʊp.i,vɪpi,vʊpi,vɪpi,vʊpi
vɪp.e,vʊp.e,vɪpe,vʊpe,vɪpeɪ,vʊpeɪ
vɪp.u,vʊp.u,vɪpu,vʊpu,vɪpu,vʊpu
vɪp.o,vʊp.o,vɪpo,vʊpo,vɪpoʊ,vʊpoʊ
vɪt.i,vʊt.i,vɪti,vʊti,vɪti,vʊti
vɪt.e,vʊt.e,vɪte,vʊte,vɪteɪ,vʊteɪ
vɪt.u,vʊt.u,vɪtu,vʊtu,vɪtu,vʊtu
vɪt.o,vʊt.o,vɪto,vʊto,vɪtoʊ,vʊtoʊ
vɪk.i,vʊk.i,vɪki,vʊki,vɪki,vʊki
vɪk.e,vʊk.e,vɪke,vʊke,vɪkeɪ,vʊkeɪ
vɪk.u,vʊk.u,vɪku,vʊku,vɪku,vʊku
vɪk.o,vʊk.o,vɪko,vʊko,vɪkoʊ,vʊkoʊ
vɪb.i,vʊb.i,vɪbi,vʊbi,vɪbi,vʊbi
vɪb.e,vʊb.e,vɪbe,vʊbe,vɪbeɪ,vʊbeɪ
vɪb.u,vʊb.u,vɪbu,vʊbu,vɪbu,vʊbu
vɪb.o,vʊb.o,vɪbo,vʊbo,vɪboʊ,vʊboʊ
vɪd.i,vʊd.i,vɪdi,vʊdi,vɪdi,vʊdi
vɪd.e,vʊd.e,vɪde,vʊde,vɪdeɪ,vʊdeɪ
vɪd.u,vʊd.u,vɪdu,vʊdu,vɪdu,vʊdu
vɪd.o,vʊd.o,vɪdo,vʊdo,vɪdoʊ,vʊdoʊ
vɪg.i,vʊg.i,vɪgi,vʊgi,vɪgi,vʊgi
vɪg.e,vʊg.e,vɪge,vʊge,vɪgeɪ,vʊgeɪ
vɪg.u,vʊg.u,vɪgu,vʊgu,vɪgu,vʊgu
vɪg.o,vʊg.o,vɪgo,vʊgo,vɪgoʊ,vʊgoʊ
vɪf.i,vʊf.i,vɪfi,vʊfi,vɪfi,vʊfi
vɪf.e,vʊf.e,vɪfe,vʊfe,vɪfeɪ,vʊfeɪ
vɪf.u,vʊf.u,vɪfu,vʊfu,vɪfu,vʊfu
vɪf.o,vʊf.o,vɪfo,vʊfo,vɪfoʊ,vʊfoʊ
vɪs.i,vʊs.i,vɪsi,vʊsi,vɪsi,vʊsi
vɪs.e,vʊs.e,vɪse,vʊse,vɪseɪ,vʊseɪ
vɪs.u,vʊs.u,vɪsu,vʊsu,vɪsu,vʊsu
vɪs.o,vʊs.o,vɪso,vʊso,vɪsoʊ,vʊsoʊ
vɪv.i,vʊv.i,vɪvi,vʊvi,vɪvi,vʊvi
vɪv.e,vʊv.e,vɪve,vʊve,vɪveɪ,vʊveɪ
vɪv.u,vʊv.u,vɪvu,vʊvu,vɪvu,vʊvu
vɪv.o,vʊv.o,vɪvo,vʊvo,vɪvoʊ,vʊvoʊ
vɪz.i,vʊz.i,vɪzi,vʊzi,vɪzi,vʊzi
vɪz.e,vʊz.e,vɪze,vʊze,vɪzeɪ,vʊzeɪ
vɪz.u,vʊz.u,vɪzu,vʊzu,vɪzu,vʊzu
vɪz.o,vʊz.o,vɪzo,vʊzo,vɪzoʊ,vʊzoʊ
vɪʃ.i,vʊʃ.i,vɪʃi,vʊʃi,vɪʃi,vʊʃi
vɪʃ.e,vʊʃ.e,vɪʃe,vʊʃe,vɪʃeɪ,vʊʃeɪ
vɪʃ.u,vʊʃ.u,vɪʃu,vʊʃu,vɪʃu,vʊʃu
vɪʃ.o,vʊʃ.o,vɪʃo,vʊʃo,vɪʃoʊ,vʊʃoʊ
vɪʒ.i,vʊʒ.i,vɪʒi,vʊʒi,vɪʒi,vʊʒi
vɪʒ.e,vʊʒ.e,vɪʒe,vʊʒe,vɪʒeɪ,vʊʒeɪ
vɪʒ.u,vʊʒ.u,vɪʒu,vʊʒu,vɪʒu,vʊʒu
vɪʒ.o,vʊʒ.o,vɪʒo,vʊʒo,vɪʒoʊ,vʊʒoʊ
vɪθ.i,vʊθ.i,vɪθi,vʊθi,vɪθi,vʊθi
vɪθ.e,vʊθ.e,vɪθe,vʊθe,vɪθeɪ,vʊθeɪ
vɪθ.u,vʊθ.u,vɪθu,vʊθu,vɪθu,vʊθu
vɪθ.o,vʊθ.o,vɪθo,vʊθo,vɪθoʊ,vʊθoʊ
vɪð.i,vʊð.i,vɪði,vʊði,vɪði,vʊði
vɪð.e,vʊð.e,vɪðe,vʊðe,vɪðeɪ,vʊðeɪ
vɪð.u,vʊð.u,vɪðu,vʊðu,vɪðu,vʊðu
vɪð.o,vʊð.o,vɪðo,vʊðo,vɪðoʊ,vʊðoʊ
zɪm.i,zʊm.i,zɪmi,zʊmi,zɪmi,zʊmi
zɪm.e,zʊm.e,zɪme,zʊme,zɪmeɪ,zʊmeɪ
zɪm.u,zʊm.u,zɪmu,zʊmu,zɪmu,zʊmu
zɪm.o,zʊm.o,zɪmo,zʊmo,zɪmoʊ,zʊmoʊ
zɪn.i,zʊn.i,zɪni,zʊni,zɪni,zʊni
zɪn.e,zʊn.e,zɪne,zʊne,zɪneɪ,zʊneɪ
zɪn.u,zʊn.u,zɪnu,zʊnu,zɪnu,zʊnu
zɪn.o,zʊn.o,zɪno,zʊno,zɪnoʊ,zʊnoʊ
zɪŋ.i,zʊŋ.i,zɪŋi,zʊŋi,zɪŋi,zʊŋi
zɪŋ.e,zʊŋ.e,zɪŋe,zʊŋe,zɪŋeɪ,zʊŋeɪ
zɪŋ.u,zʊŋ.u,zɪŋu,zʊŋu,zɪŋu,zʊŋu
zɪŋ.o,zʊŋ.o,zɪŋo,zʊŋo,zɪŋoʊ,zʊŋoʊ
zɪp.i,zʊp.i,zɪpi,zʊpi,zɪpi,zʊpi
zɪp.e,zʊp.e,zɪpe,zʊpe,zɪpeɪ,zʊpeɪ
zɪp.u,zʊp.u,zɪpu,zʊpu,zɪpu,zʊpu
zɪp.o,zʊp.o,zɪpo,zʊpo,zɪpoʊ,zʊpoʊ
zɪt.i,zʊt.i,zɪti,zʊti,zɪti,zʊti
zɪt.e,zʊt.e,zɪte,zʊte,zɪteɪ,zʊteɪ
zɪt.u,zʊt.u,zɪtu,zʊtu,zɪtu,zʊtu
zɪt.o,zʊt.o,zɪto,zʊto,zɪtoʊ,zʊtoʊ
zɪk.i,zʊk.i,zɪki,zʊki,zɪki,zʊki
zɪk.e,zʊk.e,zɪke,zʊke,zɪkeɪ,zʊkeɪ
zɪk.u,zʊk.u,zɪku,zʊku,zɪku,zʊku
zɪk.o,zʊk.o,zɪko,zʊko,zɪkoʊ,zʊkoʊ
zɪb.i,zʊb.i,zɪbi,zʊbi,zɪbi,zʊbi
zɪb.e,zʊb.e,zɪbe,zʊbe,zɪbeɪ,zʊbeɪ
zɪb.u,zʊb.u,zɪbu,zʊbu,zɪbu,zʊbu
zɪb.o,zʊb.o,zɪbo,zʊbo,zɪboʊ,zʊboʊ
zɪd.i,zʊd.i,zɪdi,zʊdi,zɪdi,zʊdi
zɪd.e,zʊd.e,zɪde,zʊde,zɪdeɪ,zʊdeɪ
zɪd.u,zʊd.u,zɪdu,zʊdu,zɪdu,zʊdu
zɪd.o,zʊd.o,zɪdo,zʊdo,zɪdoʊ,zʊdoʊ
zɪg.i,zʊg.i,zɪgi,zʊgi,zɪgi,zʊgi
zɪg.e,zʊg.e,zɪge,zʊge,zɪgeɪ,zʊgeɪ
zɪg.u,zʊg.u,zɪgu,zʊgu,zɪgu,zʊgu
zɪg.o,zʊg.o,zɪgo,zʊgo,zɪgoʊ,zʊgoʊ
zɪf.i,zʊf.i,zɪfi,zʊfi,zɪfi,zʊfi
zɪf.e,zʊf.e,zɪfe,zʊfe,zɪfeɪ,zʊfeɪ
zɪf.u,zʊf.u,zɪfu,zʊfu,zɪfu,zʊfu
zɪf.o,zʊf.o,zɪfo,zʊfo,zɪfoʊ,zʊfoʊ
zɪs.i,zʊs.i,zɪsi,zʊsi,zɪsi,zʊsi
zɪs.e,zʊs.e,zɪse,zʊse,zɪseɪ,zʊseɪ
zɪs.u,zʊs.u,zɪsu,zʊsu,zɪsu,zʊsu
zɪs.o,zʊs.o,zɪso,zʊso,zɪsoʊ,zʊsoʊ
zɪv.i,zʊv.i,zɪvi,zʊvi,zɪvi,zʊvi
zɪv.e,zʊv.e,zɪve,zʊve,zɪveɪ,zʊveɪ
zɪv.u,zʊv.u,zɪvu,zʊvu,zɪvu,zʊvu
zɪv.o,zʊv.o,zɪvo,zʊvo,zɪvoʊ,zʊvoʊ
zɪz.i,zʊz.i,zɪzi,zʊzi,zɪzi,zʊzi
zɪz.e,zʊz.e,zɪze,zʊze,zɪzeɪ,zʊzeɪ
zɪz.u,zʊz.u,zɪzu,zʊzu,zɪzu,zʊzu
zɪz.o,zʊz.o,zɪzo,zʊzo,zɪzoʊ,zʊzoʊ
zɪʃ.i,zʊʃ.i,zɪʃi,zʊʃi,zɪʃi,zʊʃi
zɪʃ.e,zʊʃ.e,zɪʃe,zʊʃe,zɪʃeɪ,zʊʃeɪ
zɪʃ.u,zʊʃ.u,zɪʃu,zʊʃu,zɪʃu,zʊʃu
zɪʃ.o,zʊʃ.o,zɪʃo,zʊʃo,zɪʃoʊ,zʊʃoʊ
zɪʒ.i,zʊʒ.i,zɪʒi,zʊʒi,zɪʒi,zʊʒi
zɪʒ.e,zʊʒ.e,zɪʒe,zʊʒe,zɪʒeɪ,zʊʒeɪ
zɪʒ.u,zʊʒ.u,zɪʒu,zʊʒu,zɪʒu,zʊʒu
zɪʒ.o,zʊʒ.o,zɪʒo,zʊʒo,zɪʒoʊ,zʊʒoʊ
zɪθ.i,zʊθ.i,zɪθi,zʊθi,zɪθi,zʊθi
zɪθ.e,zʊθ.e,zɪθe,zʊθe,zɪθeɪ,zʊθeɪ
zɪθ.u,zʊθ.u,zɪθu,zʊθu,zɪθu,zʊθu
zɪθ.o,zʊθ.o,zɪθo,zʊθo,zɪθoʊ,zʊθoʊ
zɪð.i,zʊð.i,zɪði,zʊði,zɪði,zʊði
zɪð.e,zʊð.e,zɪðe,zʊðe,zɪðeɪ,zʊðeɪ
zɪð.u,zʊð.u,zɪðu,zʊðu,zɪðu,zʊðu
zɪð.o,zʊð.o,zɪðo,zʊðo,zɪðoʊ,zʊðoʊ
ʃɪm.i,ʃʊm.i,ʃɪmi,ʃʊmi,ʃɪmi,ʃʊmi
ʃɪm.e,ʃʊm.e,ʃɪme,ʃʊme,ʃɪmeɪ,ʃʊmeɪ
ʃɪm.u,ʃʊm.u,ʃɪmu,ʃʊmu,ʃɪmu,ʃʊmu
ʃɪm.o,ʃʊm.o,ʃɪmo,ʃʊmo,ʃɪmoʊ,ʃʊmoʊ
ʃɪn.i,ʃʊn.i,ʃɪni,ʃʊni,ʃɪni,ʃʊni
ʃɪn.e,ʃʊn.e,ʃɪne,ʃʊne,ʃɪneɪ,ʃʊneɪ
ʃɪn.u,ʃʊn.u,ʃɪnu,ʃʊnu,ʃɪnu,ʃʊnu
ʃɪn.o,ʃʊn.o,ʃɪno,ʃʊno,ʃɪnoʊ,ʃʊnoʊ
ʃɪŋ.i,ʃʊŋ.i,ʃɪŋi,ʃʊŋi,ʃɪŋi,ʃʊŋi
ʃɪŋ.e,ʃʊŋ.e,ʃɪŋe,ʃʊŋe,ʃɪŋeɪ,ʃʊŋeɪ
ʃɪŋ.u,ʃʊŋ.u,ʃɪŋu,ʃʊŋu,ʃɪŋu,ʃʊŋu
ʃɪŋ.o,ʃʊŋ.o,ʃɪŋo,ʃʊŋo,ʃɪŋoʊ,ʃʊŋoʊ
ʃɪp.i,ʃʊp.i,ʃɪpi,ʃʊpi,ʃɪpi,ʃʊpi
ʃɪp.e,ʃʊp.e,ʃɪpe,ʃʊpe,ʃɪpeɪ,ʃʊpeɪ
ʃɪp.u,ʃʊp.u,ʃɪpu,ʃʊpu,ʃɪpu,ʃʊpu
