ur_syll,sr_syll,ur_string,sr_string
fʊt.i,fʊt.i,fʊti,fʊti
fʊt.e,fʊt.e,fʊte,fʊte
fʊt.u,fʊt.u,fʊtu,fʊtu
fʊt.o,fʊt.o,fʊto,fʊto
fʊk.i,fʊk.i,fʊki,fʊki
fʊk.e,fʊk.e,fʊke,fʊke
fʊk.u,fʊk.u,fʊku,fʊku
fʊk.o,fʊk.o,fʊko,fʊko
fʊb.i,fʊb.i,fʊbi,fʊbi
fʊb.e,fʊb.e,fʊbe,fʊbe
fʊb.u,fʊb.u,fʊbu,fʊbu
fʊb.o,fʊb.o,fʊbo,fʊbo
fʊd.i,fʊd.i,fʊdi,fʊdi
fʊd.e,fʊd.e,fʊde,fʊde
fʊd.u,fʊd.u,fʊdu,fʊdu
fʊd.o,fʊd.o,fʊdo,fʊdo
fʊg.i,fʊg.i,fʊgi,fʊgi
fʊg.e,fʊg.e,fʊge,fʊge
fʊg.u,fʊg.u,fʊgu,fʊgu
fʊg.o,fʊg.o,fʊgo,fʊgo
fʊf.i,fʊf.i,fʊfi,fʊfi
fʊf.e,fʊf.e,fʊfe,fʊfe
fʊf.u,fʊf.u,fʊfu,fʊfu
fʊf.o,fʊf.o,fʊfo,fʊfo
fʊs.i,fʊs.i,fʊsi,fʊsi
fʊs.e,fʊs.e,fʊse,fʊse
fʊs.u,fʊs.u,fʊsu,fʊsu
fʊs.o,fʊs.o,fʊso,fʊso
fʊv.i,fʊv.i,fʊvi,fʊvi
fʊv.e,fʊv.e,fʊve,fʊve
fʊv.u,fʊv.u,fʊvu,fʊvu
fʊv.o,fʊv.o,fʊvo,fʊvo
fʊz.i,fʊz.i,fʊzi,fʊzi
fʊz.e,fʊz.e,fʊze,fʊze
fʊz.u,fʊz.u,fʊzu,fʊzu
fʊz.o,fʊz.o,fʊzo,fʊzo
fʊʃ.i,fʊʃ.i,fʊʃi,fʊʃi
fʊʃ.e,fʊʃ.e,fʊʃe,fʊʃe
fʊʃ.u,fʊʃ.u,fʊʃu,fʊʃu
fʊʃ.o,fʊʃ.o,fʊʃo,fʊʃo
fʊʒ.i,fʊʒ.i,fʊʒi,fʊʒi
fʊʒ.e,fʊʒ.e,fʊʒe,fʊʒe
fʊʒ.u,fʊʒ.u,fʊʒu,fʊʒu
fʊʒ.o,fʊʒ.o,fʊʒo,fʊʒo
fʊθ.i,fʊθ.i,fʊθi,fʊθi
fʊθ.e,fʊθ.e,fʊθe,fʊθe
fʊθ.u,fʊθ.u,fʊθu,fʊθu
fʊθ.o,fʊθ.o,fʊθo,fʊθo
fʊð.i,fʊð.i,fʊði,fʊði
fʊð.e,fʊð.e,fʊðe,fʊðe
fʊð.u,fʊð.u,fʊðu,fʊðu
fʊð.o,fʊð.o,fʊðo,fʊðo
sʊm.i,sʊm.i,sʊmi,sʊmi
sʊm.e,sʊm.e,sʊme,sʊme
sʊm.u,sʊm.u,sʊmu,sʊmu
sʊm.o,sʊm.o,sʊmo,sʊmo
sʊn.i,sʊn.i,sʊni,sʊni
sʊn.e,sʊn.e,sʊne,sʊne
sʊn.u,sʊn.u,sʊnu,sʊnu
sʊn.o,sʊn.o,sʊno,sʊno
sʊŋ.i,sʊŋ.i,sʊŋi,sʊŋi
sʊŋ.e,sʊŋ.e,sʊŋe,sʊŋe
sʊŋ.u,sʊŋ.u,sʊŋu,sʊŋu
sʊŋ.o,sʊŋ.o,sʊŋo,sʊŋo
sʊp.i,sʊp.i,sʊpi,sʊpi
sʊp.e,sʊp.e,sʊpe,sʊpe
sʊp.u,sʊp.u,sʊpu,sʊpu
sʊp.o,sʊp.o,sʊpo,sʊpo
sʊt.i,sʊt.i,sʊti,sʊti
sʊt.e,sʊt.e,sʊte,sʊte
sʊt.u,sʊt.u,sʊtu,sʊtu
sʊt.o,sʊt.o,sʊto,sʊto
sʊk.i,sʊk.i,sʊki,sʊki
sʊk.e,sʊk.e,sʊke,sʊke
sʊk.u,sʊk.u,sʊku,sʊku
sʊk.o,sʊk.o,sʊko,sʊko
sʊb.i,sʊb.i,sʊbi,sʊbi
sʊb.e,sʊb.e,sʊbe,sʊbe
sʊb.u,sʊb.u,sʊbu,sʊbu
sʊb.o,sʊb.o,sʊbo,sʊbo
sʊd.i,sʊd.i,sʊdi,sʊdi
sʊd.e,sʊd.e,sʊde,sʊde
sʊd.u,sʊd.u,sʊdu,sʊdu
sʊd.o,sʊd.o,sʊdo,sʊdo
sʊg.i,sʊg.i,sʊgi,sʊgi
sʊg.e,sʊg.e,sʊge,sʊge
sʊg.u,sʊg.u,sʊgu,sʊgu
sʊg.o,sʊg.o,sʊgo,sʊgo
sʊf.i,sʊf.i,sʊfi,sʊfi
sʊf.e,sʊf.e,sʊfe,sʊfe
sʊf.u,sʊf.u,sʊfu,sʊfu
sʊf.o,sʊf.o,sʊfo,sʊfo
sʊs.i,sʊs.i,sʊsi,sʊsi
sʊs.e,sʊs.e,sʊse,sʊse
sʊs.u,sʊs.u,sʊsu,sʊsu
sʊs.o,sʊs.o,sʊso,sʊso
sʊv.i,sʊv.i,sʊvi,sʊvi
sʊv.e,sʊv.e,sʊve,sʊve
sʊv.u,sʊv.u,sʊvu,sʊvu
sʊv.o,sʊv.o,sʊvo,sʊvo
sʊz.i,sʊz.i,sʊzi,sʊzi
sʊz.e,sʊz.e,sʊze,sʊze
sʊz.u,sʊz.u,sʊzu,sʊzu
sʊz.o,sʊz.o,sʊzo,sʊzo
sʊʃ.i,sʊʃ.i,sʊʃi,sʊʃi
sʊʃ.e,sʊʃ.e,sʊʃe,sʊʃe
sʊʃ.u,sʊʃ.u,sʊʃu,sʊʃu
sʊʃ.o,sʊʃ.o,sʊʃo,sʊʃo
sʊʒ.i,sʊʒ.i,sʊʒi,sʊʒi
sʊʒ.e,sʊʒ.e,sʊʒe,sʊʒe
sʊʒ.u,sʊʒ.u,sʊʒu,sʊʒu
sʊʒ.o,sʊʒ.o,sʊʒo,sʊʒo
sʊθ.i,sʊθ.i,sʊθi,sʊθi
sʊθ.e,sʊθ.e,sʊθe,sʊθe
sʊθ.u,sʊθ.u,sʊθu,sʊθu
sʊθ.o,sʊθ.o,sʊθo,sʊθo
sʊð.i,sʊð.i,sʊði,sʊði
sʊð.e,sʊð.e,sʊðe,sʊðe
sʊð.u,sʊð.u,sʊðu,sʊðu
sʊð.o,sʊð.o,sʊðo,sʊðo
vʊm.i,vʊm.i,vʊmi,vʊmi
vʊm.e,vʊm.e,vʊme,vʊme
vʊm.u,vʊm.u,vʊmu,vʊmu
vʊm.o,vʊm.o,vʊmo,vʊmo
vʊn.i,vʊn.i,vʊni,vʊni
vʊn.e,vʊn.e,vʊne,vʊne
vʊn.u,vʊn.u,vʊnu,vʊnu
vʊn.o,vʊn.o,vʊno,vʊno
vʊŋ.i,vʊŋ.i,vʊŋi,vʊŋi
vʊŋ.e,vʊŋ.e,vʊŋe,vʊŋe
vʊŋ.u,vʊŋ.u,vʊŋu,vʊŋu
vʊŋ.o,vʊŋ.o,vʊŋo,vʊŋo
vʊp.i,vʊp.i,vʊpi,vʊpi
vʊp.e,vʊp.e,vʊpe,vʊpe
vʊp.u,vʊp.u,vʊpu,vʊpu
vʊp.o,vʊp.o,vʊpo,vʊpo
vʊt.i,vʊt.i,vʊti,vʊti
vʊt.e,vʊt.e,vʊte,vʊte
vʊt.u,vʊt.u,vʊtu,vʊtu
vʊt.o,vʊt.o,vʊto,vʊto
vʊk.i,vʊk.i,vʊki,vʊki
vʊk.e,vʊk.e,vʊke,vʊke
vʊk.u,vʊk.u,vʊku,vʊku
vʊk.o,vʊk.o,vʊko,vʊko
vʊb.i,vʊb.i,vʊbi,vʊbi
vʊb.e,vʊb.e,vʊbe,vʊbe
vʊb.u,vʊb.u,vʊbu,vʊbu
vʊb.o,vʊb.o,vʊbo,vʊbo
vʊd.i,vʊd.i,vʊdi,vʊdi
vʊd.e,vʊd.e,vʊde,vʊde
vʊd.u,vʊd.u,vʊdu,vʊdu
vʊd.o,vʊd.o,vʊdo,vʊdo
vʊg.i,vʊg.i,vʊgi,vʊgi
vʊg.e,vʊg.e,vʊge,vʊge
vʊg.u,vʊg.u,vʊgu,vʊgu
vʊg.o,vʊg.o,vʊgo,vʊgo
vʊf.i,vʊf.i,vʊfi,vʊfi
vʊf.e,vʊf.e,vʊfe,vʊfe
vʊf.u,vʊf.u,vʊfu,vʊfu
vʊf.o,vʊf.o,vʊfo,vʊfo
vʊs.i,vʊs.i,vʊsi,vʊsi
vʊs.e,vʊs.e,vʊse,vʊse
vʊs.u,vʊs.u,vʊsu,vʊsu
vʊs.o,vʊs.o,vʊso,vʊso
vʊv.i,vʊv.i,vʊvi,vʊvi
vʊv.e,vʊv.e,vʊve,vʊve
vʊv.u,vʊv.u,vʊvu,vʊvu
vʊv.o,vʊv.o,vʊvo,vʊvo
vʊz.i,vʊz.i,vʊzi,vʊzi
vʊz.e,vʊz.e,vʊze,vʊze
vʊz.u,vʊz.u,vʊzu,vʊzu
vʊz.o,vʊz.o,vʊzo,vʊzo
vʊʃ.i,vʊʃ.i,vʊʃi,vʊʃi
vʊʃ.e,vʊʃ.e,vʊʃe,vʊʃe
vʊʃ.u,vʊʃ.u,vʊʃu,vʊʃu
vʊʃ.o,vʊʃ.o,vʊʃo,vʊʃo
vʊʒ.i,vʊʒ.i,vʊʒi,vʊʒi
vʊʒ.e,vʊʒ.e,vʊʒe,vʊʒe
vʊʒ.u,vʊʒ.u,vʊʒu,vʊʒu
vʊʒ.o,vʊʒ.o,vʊʒo,vʊʒo
vʊθ.i,vʊθ.i,vʊθi,vʊθi
vʊθ.e,vʊθ.e,vʊθe,vʊθe
vʊθ.u,vʊθ.u,vʊθu,vʊθu
vʊθ.o,vʊθ.o,vʊθo,vʊθo
vʊð.i,vʊð.i,vʊði,vʊði
vʊð.e,vʊð.e,vʊðe,vʊðe
vʊð.u,vʊð.u,vʊðu,vʊðu
vʊð.o,vʊð.o,vʊðo,vʊðo
zʊm.i,zʊm.i,zʊmi,zʊmi
zʊm.e,zʊm.e,zʊme,zʊme
zʊm.u,zʊm.u,zʊmu,zʊmu
zʊm.o,zʊm.o,zʊmo,zʊmo
zʊn.i,zʊn.i,zʊni,zʊni
zʊn.e,zʊn.e,zʊne,zʊne
zʊn.u,zʊn.u,zʊnu,zʊnu
zʊn.o,zʊn.o,zʊno,zʊno
zʊŋ.i,zʊŋ.i,zʊŋi,zʊŋi
zʊŋ.e,zʊŋ.e,zʊŋe,zʊŋe
zʊŋ.u,zʊŋ.u,zʊŋu,zʊŋu
zʊŋ.o,zʊŋ.o,zʊŋo,zʊŋo
zʊp.i,zʊp.i,zʊpi,zʊpi
zʊp.e,zʊp.e,zʊpe,zʊpe
zʊp.u,zʊp.u,zʊpu,zʊpu
zʊp.o,zʊp.o,zʊpo,zʊpo
zʊt.i,zʊt.i,zʊti,zʊti
zʊt.e,zʊt.e,zʊte,zʊte
zʊt.u,zʊt.u,zʊtu,zʊtu
zʊt.o,zʊt.o,zʊto,zʊto
zʊk.i,zʊk.i,zʊki,zʊki
zʊk.e,zʊk.e,zʊke,zʊke
zʊk.u,zʊk.u,zʊku,zʊku
zʊk.o,zʊk.o,zʊko,zʊko
zʊb.i,zʊb.i,zʊbi,zʊbi
zʊb.e,zʊb.e,zʊbe,zʊbe
zʊb.u,zʊb.u,zʊbu,zʊbu
zʊb.o,zʊb.o,zʊbo,zʊbo
zʊd.i,zʊd.i,zʊdi,zʊdi
zʊd.e,zʊd.e,zʊde,zʊde
zʊd.u,zʊd.u,zʊdu,zʊdu
zʊd.o,zʊd.o,zʊdo,zʊdo
zʊg.i,zʊg.i,zʊgi,zʊgi
zʊg.e,zʊg.e,zʊge,zʊge
zʊg.u,zʊg.u,zʊgu,zʊgu
zʊg.o,zʊg.o,zʊgo,zʊgo
zʊf.i,zʊf.i,zʊfi,zʊfi
zʊf.e,zʊf.e,zʊfe,zʊfe
zʊf.u,zʊf.u,zʊfu,zʊfu
zʊf.o,zʊf.o,zʊfo,zʊfo
zʊs.i,zʊs.i,zʊsi,zʊsi
zʊs.e,zʊs.e,zʊse,zʊse
zʊs.u,zʊs.u,zʊsu,zʊsu
zʊs.o,zʊs.o,zʊso,zʊso
zʊv.i,zʊv.i,zʊvi,zʊvi
zʊv.e,zʊv.e,zʊve,zʊve
zʊv.u,zʊv.u,zʊvu,zʊvu
zʊv.o,zʊv.o,zʊvo,zʊvo
zʊz.i,zʊz.i,zʊzi,zʊzi
zʊz.e,zʊz.e,zʊze,zʊze
zʊz.u,zʊz.u,zʊzu,zʊzu
zʊz.o,zʊz.o,zʊzo,zʊzo
zʊʃ.i,zʊʃ.i,zʊʃi,zʊʃi
zʊʃ.e,zʊʃ.e,zʊʃe,zʊʃe
zʊʃ.u,zʊʃ.u,zʊʃu,zʊʃu
zʊʃ.o,zʊʃ.o,zʊʃo,zʊʃo
zʊʒ.i,zʊʒ.i,zʊʒi,zʊʒi
zʊʒ.e,zʊʒ.e,zʊʒe,zʊʒe
zʊʒ.u,zʊʒ.u,zʊʒu,zʊʒu
zʊʒ.o,zʊʒ.o,zʊʒo,zʊʒo
zʊθ.i,zʊθ.i,zʊθi,zʊθi
zʊθ.e,zʊθ.e,zʊθe,zʊθe
zʊθ.u,zʊθ.u,zʊθu,zʊθu
zʊθ.o,zʊθ.o,zʊθo,zʊθo
zʊð.i,zʊð.i,zʊði,zʊði
zʊð.e,zʊð.e,zʊðe,zʊðe
zʊð.u,zʊð.u,zʊðu,zʊðu
zʊð.o,zʊð.o,zʊðo,zʊðo
ʃʊm.i,ʃʊm.i,ʃʊmi,ʃʊmi
ʃʊm.e,ʃʊm.e,ʃʊme,ʃʊme
ʃʊm.u,ʃʊm.u,ʃʊmu,ʃʊmu
ʃʊm.o,ʃʊm.o,ʃʊmo,ʃʊmo
ʃʊn.i,ʃʊn.i,ʃʊni,ʃʊni
ʃʊn.e,ʃʊn.e,ʃʊne,ʃʊne
ʃʊn.u,ʃʊn.u,ʃʊnu,ʃʊnu
ʃʊn.o,ʃʊn.o,ʃʊno,ʃʊno
ʃʊŋ.i,ʃʊŋ.i,ʃʊŋi,ʃʊŋi
ʃʊŋ.e,ʃʊŋ.e,ʃʊŋe,ʃʊŋe
ʃʊŋ.u,ʃʊŋ.u,ʃʊŋu,ʃʊŋu
ʃʊŋ.o,ʃʊŋ.o,ʃʊŋo,ʃʊŋo
ʃʊp.i,ʃʊp.i,ʃʊpi,ʃʊpi
ʃʊp.e,ʃʊp.e,ʃʊpe,ʃʊpe
ʃʊp.u,ʃʊp.u,ʃʊpu,ʃʊpu
ʃʊp.o,ʃʊp.o,ʃʊpo,ʃʊpo
ʃʊt.i,ʃʊt.i,ʃʊti,ʃʊti
ʃʊt.e,ʃʊt.e,ʃʊte,ʃʊte
ʃʊt.u,ʃʊt.u,ʃʊtu,ʃʊtu
ʃʊt.o,ʃʊt.o,ʃʊto,ʃʊto
ʃʊk.i,ʃʊk.i,ʃʊki,ʃʊki
ʃʊk.e,ʃʊk.e,ʃʊke,ʃʊke
ʃʊk.u,ʃʊk.u,ʃʊku,ʃʊku
ʃʊk.o,ʃʊk.o,ʃʊko,ʃʊko
ʃʊb.i,ʃʊb.i,ʃʊbi,ʃʊbi
ʃʊb.e,ʃʊb.e,ʃʊbe,ʃʊbe
ʃʊb.u,ʃʊb.u,ʃʊbu,ʃʊbu
ʃʊb.o,ʃʊb.o,ʃʊbo,ʃʊbo
ʃʊd.i,ʃʊd.i,ʃʊdi,ʃʊdi
ʃʊd.e,ʃʊd.e,ʃʊde,ʃʊde
ʃʊd.u,ʃʊd.u,ʃʊdu,ʃʊdu
ʃʊd.o,ʃʊd.o,ʃʊdo,ʃʊdo
ʃʊg.i,ʃʊg.i,ʃʊgi,ʃʊgi
ʃʊg.e,ʃʊg.e,ʃʊge,ʃʊge
ʃʊg.u,ʃʊg.u,ʃʊgu,ʃʊgu
ʃʊg.o,ʃʊg.o,ʃʊgo,ʃʊgo
ʃʊf.i,ʃʊf.i,ʃʊfi,ʃʊfi
ʃʊf.e,ʃʊf.e,ʃʊfe,ʃʊfe
ʃʊf.u,ʃʊf.u,ʃʊfu,ʃʊfu
ʃʊf.o,ʃʊf.o,ʃʊfo,ʃʊfo
ʃʊs.i,ʃʊs.i,ʃʊsi,ʃʊsi
ʃʊs.e,ʃʊs.e,ʃʊse,ʃʊse
ʃʊs.u,ʃʊs.u,ʃʊsu,ʃʊsu
ʃʊs.o,ʃʊs.o,ʃʊso,ʃʊso
ʃʊv.i,ʃʊv.i,ʃʊvi,ʃʊvi
ʃʊv.e,ʃʊv.e,ʃʊve,ʃʊve
ʃʊv.u,ʃʊv.u,ʃʊvu,ʃʊvu
ʃʊv.o,ʃʊv.o,ʃʊvo,ʃʊvo
ʃʊz.i,ʃʊz.i,ʃʊzi,ʃʊzi
ʃʊz.e,ʃʊz.e,ʃʊze,ʃʊze
ʃʊz.u,ʃʊz.u,ʃʊzu,ʃʊzu
ʃʊz.o,ʃʊz.o,ʃʊzo,ʃʊzo
ʃʊʃ.i,ʃʊʃ.i,ʃʊʃi,ʃʊʃi
ʃʊʃ.e,ʃʊʃ.e,ʃʊʃe,ʃʊʃe
ʃʊʃ.u,ʃʊʃ.u,ʃʊʃu,ʃʊʃu
ʃʊʃ.o,ʃʊʃ.o,ʃʊʃo,ʃʊʃo
ʃʊʒ.i,ʃʊʒ.i,ʃʊʒi,ʃʊʒi
ʃʊʒ.e,ʃʊʒ.e,ʃʊʒe,ʃʊʒe
ʃʊʒ.u,ʃʊʒ.u,ʃʊʒu,ʃʊʒu
ʃʊʒ.o,ʃʊʒ.o,ʃʊʒo,ʃʊʒo
ʃʊθ.i,ʃʊθ.i,ʃʊθi,ʃʊθi
ʃʊθ.e,ʃʊθ.e,ʃʊθe,ʃʊθe
ʃʊθ.u,ʃʊθ.u,ʃʊθu,ʃʊθu
ʃʊθ.o,ʃʊθ.o,ʃʊθo,ʃʊθo
ʃʊð.i,ʃʊð.i,ʃʊði,ʃʊði
ʃʊð.e,ʃʊð.e,ʃʊðe,ʃʊðe
ʃʊð.u,ʃʊð.u,ʃʊðu,ʃʊðu
ʃʊð.o,ʃʊð.o,ʃʊðo,ʃʊðo
ʒʊm.i,ʒʊm.i,ʒʊmi,ʒʊmi
ʒʊm.e,ʒʊm.e,ʒʊme,ʒʊme
ʒʊm.u,ʒʊm.u,ʒʊmu,ʒʊmu
ʒʊm.o,ʒʊm.o,ʒʊmo,ʒʊmo
ʒʊn.i,ʒʊn.i,ʒʊni,ʒʊni
ʒʊn.e,ʒʊn.e,ʒʊne,ʒʊne
ʒʊn.u,ʒʊn.u,ʒʊnu,ʒʊnu
ʒʊn.o,ʒʊn.o,ʒʊno,ʒʊno
ʒʊŋ.i,ʒʊŋ.i,ʒʊŋi,ʒʊŋi
ʒʊŋ.e,ʒʊŋ.e,ʒʊŋe,ʒʊŋe
ʒʊŋ.u,ʒʊŋ.u,ʒʊŋu,ʒʊŋu
ʒʊŋ.o,ʒʊŋ.o,ʒʊŋo,ʒʊŋo
ʒʊp.i,ʒʊp.i,ʒʊpi,ʒʊpi
ʒʊp.e,ʒʊp.e,ʒʊpe,ʒʊpe
ʒʊp.u,ʒʊp.u,ʒʊpu,ʒʊpu
ʒʊp.o,ʒʊp.o,ʒʊpo,ʒʊpo
ʒʊt.i,ʒʊt.i,ʒʊti,ʒʊti
ʒʊt.e,ʒʊt.e,ʒʊte,ʒʊte
ʒʊt.u,ʒʊt.u,ʒʊtu,ʒʊtu
ʒʊt.o,ʒʊt.o,ʒʊto,ʒʊto
ʒʊk.i,ʒʊk.i,ʒʊki,ʒʊki
ʒʊk.e,ʒʊk.e,ʒʊke,ʒʊke
ʒʊk.u,ʒʊk.u,ʒʊku,ʒʊku
ʒʊk.o,ʒʊk.o,ʒʊko,ʒʊko
ʒʊb.i,ʒʊb.i,ʒʊbi,ʒʊbi
ʒʊb.e,ʒʊb.e,ʒʊbe,ʒʊbe
ʒʊb.u,ʒʊb.u,ʒʊbu,ʒʊbu
ʒʊb.o,ʒʊb.o,ʒʊbo,ʒʊbo
ʒʊd.i,ʒʊd.i,ʒʊdi,ʒʊdi
ʒʊd.e,ʒʊd.e,ʒʊde,ʒʊde
ʒʊd.u,ʒʊd.u,ʒʊdu,ʒʊdu
ʒʊd.o,ʒʊd.o,ʒʊdo,ʒʊdo
ʒʊg.i,ʒʊg.i,ʒʊgi,ʒʊgi
ʒʊg.e,ʒʊg.e,ʒʊge,ʒʊge
ʒʊg.u,ʒʊg.u,ʒʊgu,ʒʊgu
ʒʊg.o,ʒʊg.o,ʒʊgo,ʒʊgo
ʒʊf.i,ʒʊf.i,ʒʊfi,ʒʊfi
ʒʊf.e,ʒʊf.e,ʒʊfe,ʒʊfe
ʒʊf.u,ʒʊf.u,ʒʊfu,ʒʊfu
ʒʊf.o,ʒʊf.o,ʒʊfo,ʒʊfo
ʒʊs.i,ʒʊs.i,ʒʊsi,ʒʊsi
ʒʊs.e,ʒʊs.e,ʒʊse,ʒʊse
ʒʊs.u,ʒʊs.u,ʒʊsu,ʒʊsu
ʒʊs.o,ʒʊs.o,ʒʊso,ʒʊso
ʒʊv.i,ʒʊv.i,ʒʊvi,ʒʊvi
ʒʊv.e,ʒʊv.e,ʒʊve,ʒʊve
ʒʊv.u,ʒʊv.u,ʒʊvu,ʒʊvu
ʒʊv.o,ʒʊv.o,ʒʊvo,ʒʊvo
ʒʊz.i,ʒʊz.i,ʒʊzi,ʒʊzi
ʒʊz.e,ʒʊz.e,ʒʊze,ʒʊze
ʒʊz.u,ʒʊz.u,ʒʊzu,ʒʊzu
ʒʊz.o,ʒʊz.o,ʒʊzo,ʒʊzo
ʒʊʃ.i,ʒʊʃ.i,ʒʊʃi,ʒʊʃi
ʒʊʃ.e,ʒʊʃ.e,ʒʊʃe,ʒʊʃe
ʒʊʃ.u,ʒʊʃ.u,ʒʊʃu,ʒʊʃu
ʒʊʃ.o,ʒʊʃ.o,ʒʊʃo,ʒʊʃo
ʒʊʒ.i,ʒʊʒ.i,ʒʊʒi,ʒʊʒi
ʒʊʒ.e,ʒʊʒ.e,ʒʊʒe,ʒʊʒe
ʒʊʒ.u,ʒʊʒ.u,ʒʊʒu,ʒʊʒu
ʒʊʒ.o,ʒʊʒ.o,ʒʊʒo,ʒʊʒo
ʒʊθ.i,ʒʊθ.i,ʒʊθi,ʒʊθi
ʒʊθ.e,ʒʊθ.e,ʒʊθe,ʒʊθe
ʒʊθ.u,ʒʊθ.u,ʒʊθu,ʒʊθu
ʒʊθ.o,ʒʊθ.o,ʒʊθo,ʒʊθo
ʒʊð.i,ʒʊð.i,ʒʊði,ʒʊði
ʒʊð.e,ʒʊð.e,ʒʊðe,ʒʊðe
ʒʊð.u,ʒʊð.u,ʒʊðu,ʒʊðu
ʒʊð.o,ʒʊð.o,ʒʊðo,ʒʊðo
θʊm.i,θʊm.i,θʊmi,θʊmi
θʊm.e,θʊm.e,θʊme,θʊme
θʊm.u,θʊm.u,θʊmu,θʊmu
θʊm.o,θʊm.o,θʊmo,θʊmo
θʊn.i,θʊn.i,θʊni,θʊni
θʊn.e,θʊn.e,θʊne,θʊne
θʊn.u,θʊn.u,θʊnu,θʊnu
θʊn.o,θʊn.o,θʊno,θʊno
θʊŋ.i,θʊŋ.i,θʊŋi,θʊŋi
θʊŋ.e,θʊŋ.e,θʊŋe,θʊŋe
θʊŋ.u,θʊŋ.u,θʊŋu,θʊŋu
θʊŋ.o,θʊŋ.o,θʊŋo,θʊŋo
θʊp.i,θʊp.i,θʊpi,θʊpi
θʊp.e,θʊp.e,θʊpe,θʊpe
θʊp.u,θʊp.u,θʊpu,θʊpu
θʊp.o,θʊp.o,θʊpo,θʊpo
θʊt.i,θʊt.i,θʊti,θʊti
θʊt.e,θʊt.e,θʊte,θʊte
θʊt.u,θʊt.u,θʊtu,θʊtu
θʊt.o,θʊt.o,θʊto,θʊto
θʊk.i,θʊk.i,θʊki,θʊki
θʊk.e,θʊk.e,θʊke,θʊke
θʊk.u,θʊk.u,θʊku,θʊku
θʊk.o,θʊk.o,θʊko,θʊko
θʊb.i,θʊb.i,θʊbi,θʊbi
θʊb.e,θʊb.e,θʊbe,θʊbe
θʊb.u,θʊb.u,θʊbu,θʊbu
θʊb.o,θʊb.o,θʊbo,θʊbo
θʊd.i,θʊd.i,θʊdi,θʊdi
θʊd.e,θʊd.e,θʊde,θʊde
θʊd.u,θʊd.u,θʊdu,θʊdu
θʊd.o,θʊd.o,θʊdo,θʊdo
θʊg.i,θʊg.i,θʊgi,θʊgi
θʊg.e,θʊg.e,θʊge,θʊge
θʊg.u,θʊg.u,θʊgu,θʊgu
θʊg.o,θʊg.o,θʊgo,θʊgo
θʊf.i,θʊf.i,θʊfi,θʊfi
θʊf.e,θʊf.e,θʊfe,θʊfe
θʊf.u,θʊf.u,θʊfu,θʊfu
θʊf.o,θʊf.o,θʊfo,θʊfo
θʊs.i,θʊs.i,θʊsi,θʊsi
θʊs.e,θʊs.e,θʊse,θʊse
θʊs.u,θʊs.u,θʊsu,θʊsu
θʊs.o,θʊs.o,θʊso,θʊso
θʊv.i,θʊv.i,θʊvi,θʊvi
θʊv.e,θʊv.e,θʊve,θʊve
θʊv.u,θʊv.u,θʊvu,θʊvu
θʊv.o,θʊv.o,θʊvo,θʊvo
θʊz.i,θʊz.i,θʊzi,θʊzi
θʊz.e,θʊz.e,θʊze,θʊze
θʊz.u,θʊz.u,θʊzu,θʊzu
θʊz.o,θʊz.o,θʊzo,θʊzo
θʊʃ.i,θʊʃ.i,θʊʃi,θʊʃi
θʊʃ.e,θʊʃ.e,θʊʃe,θʊʃe
θʊʃ.u,θʊʃ.u,θʊʃu,θʊʃu
θʊʃ.o,θʊʃ.o,θʊʃo,θʊʃo
θʊʒ.i,θʊʒ.i,θʊʒi,θʊʒi
θʊʒ.e,θʊʒ.e,θʊʒe,θʊʒe
θʊʒ.u,θʊʒ.u,θʊʒu,θʊʒu
θʊʒ.o,θʊʒ.o,θʊʒo,θʊʒo
θʊθ.i,θʊθ.i,θʊθi,θʊθi
θʊθ.e,θʊθ.e,θʊθe,θʊθe
θʊθ.u,θʊθ.u,θʊθu,θʊθu
θʊθ.o,θʊθ.o,θʊθo,θʊθo
θʊð.i,θʊð.i,θʊði,θʊði
θʊð.e,θʊð.e,θʊðe,θʊðe
θʊð.u,θʊð.u,θʊðu,θʊðu
θʊð.o,θʊð.o,θʊðo,θʊðo
ðʊm.i,ðʊm.i,ðʊmi,ðʊmi
ðʊm.e,ðʊm.e,ðʊme,ðʊme
ðʊm.u,ðʊm.u,ðʊmu,ðʊmu
ðʊm.o,ðʊm.o,ðʊmo,ðʊmo
ðʊn.i,ðʊn.i,ðʊni,ðʊni
ðʊn.e,ðʊn.e,ðʊne,ðʊne
ðʊn.u,ðʊn.u,ðʊnu,ðʊnu
ðʊn.o,ðʊn.o,ðʊno,ðʊno
ðʊŋ.i,ðʊŋ.i,ðʊŋi,ðʊŋi
ðʊŋ.e,ðʊŋ.e,ðʊŋe,ðʊŋe
ðʊŋ.u,ðʊŋ.u,ðʊŋu,ðʊŋu
ðʊŋ.o,ðʊŋ.o,ðʊŋo,ðʊŋo
ðʊp.i,ðʊp.i,ðʊpi,ðʊpi
ðʊp.e,ðʊp.e,ðʊpe,ðʊpe
ðʊp.u,ðʊp.u,ðʊpu,ðʊpu
ðʊp.o,ðʊp.o,ðʊpo,ðʊpo
ðʊt.i,ðʊt.i,ðʊti,ðʊti
ðʊt.e,ðʊt.e,ðʊte,ðʊte
ðʊt.u,ðʊt.u,ðʊtu,ðʊtu
ðʊt.o,ðʊt.o,ðʊto,ðʊto
ðʊk.i,ðʊk.i,ðʊki,ðʊki
